,cont1,cont2,exp1,exp2
C01429,3.38175585723285,3.57981962226538,1.98479496323285,4.88517460226538
C12296,3.13027949349446,2.95876170942937,2.45822356749446,2.77773785742937
C15377,3.38833988733747,2.72655705675006,4.01532136533747,2.91250301075006
C01886,9.66071690533218,9.66775199202524,9.81528484233218,9.37095640802524
C11862,4.35178897465644,4.22006735892436,3.57015465065644,3.94486454392436
C05752,8.41984546848327,8.52129558754873,7.60930404248327,8.08561582854873
C00955,9.56603203313721,10.0429185015526,9.83777163313721,10.8198347695526
C00768,6.25364653607426,5.94917342667829,7.03254485407426,6.67971980167829
C03263,5.18249438909934,5.38238331973582,8.16270944009934,5.60934496073582
C04377,5.4711833559394,5.31929062959456,5.9044586179394,4.79561680659456
C05520,5.27542353433178,5.50045618688251,4.89958215433178,6.35905562888251
C08988,6.64545510793944,6.77666618915861,7.70862372793944,4.44493277415861
C13706,4.95714358243921,5.12075825963954,3.42809458143921,5.46629254463954
C14572,6.1690981474756,5.87524200298143,5.3447933744756,6.18014396798143
C00919,2.46313613724915,2.11191447112933,2.10607430324915,1.76893916012933
C01474,1.52529969481499,1.58913282426672,1.66212554681499,3.44235141226672
C01264,5.39306414285681,5.60339851485618,3.37438622185681,5.41571837285619
C02284,7.04939935778184,6.89153916689518,7.95908939978184,4.68697000889518
C15992,6.29014607975779,6.69917731273891,7.50874518675779,5.91065274673891
C03296,3.51638372623237,3.13663104623881,2.92588952423237,3.60717114923881
C11556,0.506279571550874,0.306441514354755,-0.248516706449126,-1.19332787464524
C06799,1.97602733250391,1.88530682811653,-0.151075702496087,0.87946460811653
C11181,1.27287986786107,0.596435133777349,2.14763802686107,-0.761380299222651
C00205,8.08738064089009,8.47851140831667,6.14160308989009,8.07781656931667
C04721,6.04421490241679,5.66261237704037,5.51972430941678,4.19873859104037
C02129,4.60176979555861,4.32077446619654,5.34565163155861,4.24758472019654
C11944,2.58150335393874,2.47660941430987,3.69158086893874,2.48207362030987
C10989,4.15627006965168,3.71670906309287,2.79211102865168,3.04685178809287
C16155,5.17351469838801,5.06954208705444,5.25054384438801,4.31043643005444
C14109,2.96754538095562,3.28157715857072,3.67729185195562,2.20182998957072
C13620,7.08950490075195,6.62507124229311,6.08705428775195,6.47005788129311
C00913,3.38643994995167,2.98761647711567,3.29556505695167,3.84207494011567
C05261,3.66262519154673,3.35666024834953,3.64396874054673,4.21245183534953
C04211,7.07509470709428,6.82301898210906,6.87527468509428,7.40518351610906
C02720,4.32343193093694,4.07232518283905,3.55933220893694,3.48726197083905
C04549,2.16889890299849,1.96419943230578,4.18839915499849,1.81754939630578
C00920,5.61377142660474,5.89238108143687,5.38877236860474,6.92147073443687
C07151,3.67366997466244,3.12468774443394,3.80165645766244,2.87654712843394
C07461,4.48288890756464,4.94784081380359,4.47031998256464,4.74958349480359
C08060,2.87142387402634,3.4744237007597,2.78237455402634,2.0210691587597
C03225,5.39468953599681,5.46012355018791,5.21303768699681,6.23257422718791
C06610,0.541722478475265,0.612392524789316,0.580561546475265,-0.103326109210684
C05818,1.26817858905493,1.38110802825687,0.35257667805493,0.0258006192568725
C06681,7.7553859540677,7.59728072051011,7.0084883570677,7.29589001651011
C01881,6.32182283915224,6.42658715489104,6.50754728215224,5.93333580389104
C03173,4.74410573732231,4.2017038394825,3.77182628932231,6.2433022554825
C09200,5.52665948221025,5.78849539269804,5.74369215921025,6.73820524569804
C01855,4.3610477782922,4.37625033367602,5.1685329272922,2.93680307567602
C11860,7.95707702167017,8.55945684418285,6.38437092967017,9.48156105618285
C00155,4.86587593355509,4.27833218461997,4.08342807255509,4.72319462461997
C05306,4.50619283243871,4.66077545252372,6.83431454043872,5.29634214752372
C03519,7.282002579559,7.27097624431086,5.411942260559,7.37054400631086
C05944,7.15155612084386,7.35884419740426,6.96914183384386,5.67573101040426
C09091,4.80603946177166,4.70271047994732,5.30332703677166,5.51078592394732
C00669,6.39462307367068,5.52608907026439,6.23157795767067,6.46069217226439
C00236,4.69389992727384,5.43560656624647,2.29686877727384,6.44163115524647
C04169,5.75943373038788,6.43708517486882,6.01584770238788,3.94884346186882
C12488,3.60818520875692,3.16290867254514,4.19253024775692,2.82081032754514
C07450,5.54981538202322,5.36226890449091,6.55648402602322,5.77523387849091
C06104,3.77933541230629,3.51124498465759,4.34813633730629,4.27528373865758
C02798,4.65971624239427,4.51322487663046,4.82380570239427,1.90134157063046
C11747,4.08684988528476,4.40984022461627,3.84386910428476,4.75800582061627
C04291,9.58805658840859,9.62784536680595,10.0608238404086,8.32842922280595
C06525,5.27252086317445,4.42028886349773,4.89166321517445,5.82718810649773
C13708,4.22781317715419,4.49623692772191,4.29957795315419,2.69361679072192
C09290,7.40088115356114,7.82422372941931,6.78105570356113,6.78956482141931
C05731,4.88948645110351,5.23180138274827,3.82656819310351,6.48845858074827
C07361,5.46477288396363,5.62304697513212,5.86656276996363,3.56008812613211
C02172,3.65536849495036,3.87003036318748,4.94315961295036,3.80450374618748
C06969,5.02132292219413,5.12602004839003,5.22801348119413,6.99170791239003
C00802,9.65633372960324,9.94871475996109,11.2832713106032,9.62934316896109
C05411,5.11945382855944,5.39533427479275,4.75203900155944,2.96552593779275
C01152,2.10612107981555,1.68530845362386,1.89015046681555,0.271987465623864
C00088,9.40072305563334,9.14669673215999,9.18142137663333,7.95435327315999
C07201,9.65481089474194,9.38268802525596,11.0073130497419,9.20529543525596
C06544,4.0723446729149,4.46035616398351,4.9986105239149,4.94289142198352
C00887,2.54857569662147,1.80313022255068,2.01235909462147,1.37068034355068
C06824,5.28668258181647,5.03935599765311,4.95178157281647,5.55937684265311
C16145,3.9405374649896,4.54574269615698,4.2627091379896,4.79584689415698
C10558,5.67527873812269,6.22757842463867,6.89280988112269,5.38059309263867
C00807,5.21937908296289,5.03784509633087,5.73266791496289,5.36503959533087
C14399,8.02356050381275,8.05585563954124,8.83164350681276,6.87908384454124
C14176,5.01918335855525,4.56298598342484,6.05560589355525,6.10901825742484
C07546,4.67362371104138,5.18645802881605,3.66819328804138,5.38834791181605
C04806,6.43136839679995,6.39332469738105,6.13463538679995,5.40749084638105
C05177,6.36984488913804,6.99070070383171,5.73904949313804,6.90558159283171
C15672,4.89454385591991,4.8416793953481,4.28384752891991,6.5483769513481
C14463,10.572386163087,10.415306270315,10.478636535087,9.82655408631497
C01101,3.47586633507033,3.47377906058417,2.13105357707033,3.63681643858417
C09663,2.94549170424465,3.49471258669566,4.83320382324465,3.91682116469566
C07726,2.19906206768667,1.76118452509629,2.21491364568667,2.02425340709629
C16217,2.37816500210175,2.66903643841,2.07383767310175,0.847009185410004
C06370,3.03830865825326,2.8773994817942,0.673136408253256,1.7962320347942
C05315,3.79116578170865,2.88465874312421,3.34825049370865,1.30479998512421
C01799,5.55031941218951,5.07979032550707,4.79585450218951,6.68797680650707
C11130,4.59517283877261,4.56899708754702,3.57331482677261,7.32030551854702
C08067,6.08563165785698,5.87105744170154,5.67588218585698,5.60868418870154
C00625,1.74656835328023,1.7999274790375,1.63955432528023,0.386657549037499
C11465,0.260265887057112,-0.0952435423191161,1.45407749905711,1.55711254868088
C04930,3.27421579625172,3.0666998431615,4.61291875725172,2.7276915601615
C03147,5.74126539907847,5.6874120220515,5.83679018807847,5.4805397730515
C00148,5.55821405362326,5.28350027795461,4.62699989062326,3.87622527795461
C01936,4.8735012802823,4.86440466602052,5.9511023012823,5.47974317102052
C05653,6.50777737816526,6.30996789309347,7.23926058216526,8.03138267709347
C00116,6.35608939228272,6.66371362119363,7.14543820828272,6.99103115319364
C02514,2.92442513701464,2.6772850475183,1.60990368801464,3.6951589815183
C04354,2.82787920759692,2.12693754935333,3.02836641459692,1.58808812035333
C06343,1.63373828280798,1.57287902867631,2.01456864080798,2.32281961467631
C01656,4.94477710205683,4.59363447733265,6.09106301505683,6.19175613033265
C13650,6.94838376832911,6.88927219960086,7.80670818432911,7.75893843860086
C03838,6.08930533555581,5.93771890664692,6.61529910755581,6.47302992664692
C03141,5.27919121249325,5.15779069434736,6.71839926049325,4.87592253534736
C01454,6.28279074899626,7.0484780557873,5.88487608899626,6.4809480367873
C17045,7.47678675285342,7.56206893711523,7.24174253185342,7.98520925911523
C06076,6.13310247480362,6.02679760159323,5.07491264080362,5.80952803159323
C01029,2.30321399425286,2.73952167498679,2.06227745025286,1.26186950198679
C08031,3.5549639740705,3.52627174995263,3.4289595460705,4.85574839895263
C03146,4.80709944547283,4.26760158642322,5.91164870847283,6.10176533642322
C00397,3.74718198266351,3.74532067538813,4.67882628266351,3.49366506438813
C02774,3.49541478930646,3.3338007688033,4.26183887630646,2.6713486448033
C01033,2.54515504639997,2.77407704063908,2.13015856739997,3.00039816463908
C04015,4.65737458653714,4.28306955925217,5.39459581853714,3.35337862425217
C01189,4.21087305317359,3.92909343960204,4.54566451917359,3.36749753460204
C05981,1.5328116189771,1.23053789374213,1.6347031759771,0.838617268742132
C10828,9.60151127151736,9.70835174397696,10.5904955375174,9.71237925597696
C07633,6.16862861566567,6.29711749429195,6.40919281466567,7.04864319829195
C04411,4.41021744287822,4.0495461242709,2.97216551487822,2.2231698372709
C03645,9.42319101726985,9.6697726303058,9.22915080926984,7.5202829073058
C00718,7.94541132864528,7.83501435779558,6.37559233364528,6.98957348579558
C08926,4.18687295046866,4.0241703390998,3.41746033446866,4.1368656600998
C04843,4.85114172818366,4.68580370957282,5.38845452318366,3.18632155757282
C07622,5.2747999840439,5.22932266205668,4.2100173760439,5.69024971705668
C02527,5.34625540686908,4.8491016281895,4.66430502686908,5.3207682611895
C08258,3.57208167279665,3.59200352735044,3.92204193379665,2.21359220335044
C04613,1.78101248648762,1.5951569035568,1.00627679948762,2.2894572425568
C04901,3.29446350922414,2.93430413511979,4.85883676422414,2.50852009911979
C00387,3.34169857971142,3.96006517251617,3.46753711471142,5.95131200251617
C10314,4.81732762311308,4.81799396881384,4.52062743011308,5.93597730081384
C15553,3.8974254403707,3.96848220504505,1.6984544593707,4.53225972904505
C03724,4.4039096438456,3.99550713392791,4.4062327288456,2.59064052492791
C06638,2.4738058349192,2.67568231482989,3.6182077119192,1.07467080382989
C13154,7.17553324275649,6.96536951053685,6.16030521575649,7.80050665053685
C05280,6.33129799387958,6.43516372840248,5.67697930087958,7.50114359540248
C00133,2.90420820654597,2.8207006298502,2.04428720954597,3.6947411468502
C00191,3.39329183616321,3.9011625860479,3.45143537516321,2.8884459690479
C01982,-1.12008422523905,-1.35814342634911,0.41502593276095,-0.169281740349113
C09564,3.0572483562618,2.68169227773042,0.673164107261802,3.66093680973042
C04573,3.47629740783405,2.77245376602563,4.70412674283405,3.90248069002563
C03725,7.91321405816991,8.68919741650022,8.25356304216991,8.64843456850022
C02385,10.3911671810866,10.6234698479381,11.2151244590866,8.8960671929381
C08414,7.32545159311509,7.89089049992678,4.95627584111509,7.56985042592678
C08250,6.46983589869585,6.47819509040894,5.08647652269585,6.65528652340894
C08582,4.1632263158831,3.42275299758339,2.4324704868831,4.75098060258339
C00325,1.31992116548589,0.717923920226093,1.07462462348589,0.694408016226093
C08403,3.6678316142103,3.3634228662572,3.3570995412103,5.1299930272572
C13377,1.17827803650224,1.11575426953745,0.640125023502245,0.121450032537446
C11356,5.9439365765967,5.47855090519058,4.0681451595967,5.03926923919057
C04484,4.27908250546205,4.86976838781014,5.87726642146205,4.20334023781014
C02222,4.96233620583872,5.28810317856693,4.71793805583872,5.30256001356693
C04327,3.06599481313292,3.14339249315113,2.69490094713292,3.53432552115113
C05200,0.973053644775297,1.20029312411149,0.128006057775297,1.68230608911149
C00401,9.4647233507297,9.94736768374358,9.08644830472969,9.34150825074358
C00255,5.31546058704462,5.72757669529469,4.51698931204462,5.83375577729469
C14430,3.62522307620393,4.37301559982136,5.04102952020393,4.76348399482136
C07296,6.90997722585041,6.98686106515533,8.13161525185041,5.57535882915533
C03710,7.1938387612088,6.85259466015925,6.5508948302088,5.49360797615925
C08127,2.53902459693866,2.38848785944276,1.49256391593866,2.84350906144276
C06052,2.87390372395832,2.63592410916278,1.83118059095832,2.32736856216278
C05623,5.19931033889838,5.624987875375,4.97996344589838,6.689916420375
C05839,8.39825711834578,8.61125975560688,5.91639128634577,8.74163148260688
C04831,6.70418998849134,6.5196731628349,7.62081478849134,6.0799087588349
C00664,7.31271146856541,6.75372573601255,7.18507105556541,6.58145962801255
C09720,3.9305350432449,3.66346955883957,2.8381668362449,3.06837968783957
C00074,1.54401419590572,1.24447813761388,1.29995037490572,0.596085339613876
C06125,7.12429087187556,7.17407585684926,8.67768447287556,7.75308327684926
C05179,6.11224268171104,6.09469952670473,5.73000059971104,6.05983064870473
C06609,5.12317427054293,5.09119093992041,4.66771582454293,6.04366256292041
C08316,6.13476140866721,5.8155880702991,6.70900415066721,5.5959662172991
C10632,6.06487740211606,6.79619472515818,5.76201728111606,6.87215695715818
C00383,3.11718670108544,4.21591499775458,3.81579650608544,2.10573920475458
C02722,5.93073095446892,5.92144366084503,6.26139802846892,7.19067921984503
C03667,7.2177807360653,6.9006478297823,8.7180309520653,6.7472543217823
C05353,5.57906195686123,5.27168067805214,6.66355183586123,3.36601702505214
C06881,10.1285310005773,10.7054205981064,11.1895991375773,11.5858755041064
C11430,7.45012743867496,7.32451578458211,7.61206693467496,5.87424687158211
C05386,5.25051219069132,5.36997284394193,4.18384906569132,4.70525434294193
C00110,1.58690843058254,1.71446989710928,1.39114274158254,3.87416934110928
C04457,1.85445111781915,1.76835979411864,2.04750568081915,1.01435305311864
C13978,5.8736785467847,5.7731706567455,5.7396112647847,7.3965480987455
C11864,4.86812648474601,5.35017853787112,5.13248135574601,3.93431541887112
C01743,5.62697208059453,6.38123997526391,3.78750272159453,6.45068472326391
C06037,7.44991240730644,7.81227285973927,8.67412209830644,7.82978892773927
C14733,2.53333101650795,2.85525505616907,5.12930418950795,2.76157024516907
C01177,5.62810365569624,5.80327560675939,5.73289007269624,5.53616815475939
C01883,7.12947849500351,7.24433638276994,7.57680639800351,5.51041023376994
C11811,4.38264260684045,3.95415122714076,3.74263021084045,3.22033152714076
C14334,7.20678889272984,7.75593434804663,6.72108101972984,8.45470032404663
C06598,0.74635114119519,0.680657522078092,0.32740645919519,1.73136103507809
C06454,3.8757842738907,3.55940444797552,3.4859758518907,3.06467188797552
C00531,7.2813288547803,7.166934135441,8.5501313297803,7.460604692441
C11281,3.6223633221476,3.59311856789688,3.9694651701476,2.49853636989688
C14789,5.84848996853274,5.32781450588646,6.22141300853274,5.49212236188646
C06913,7.74309056427114,7.53502101699743,5.83819182427114,8.89534126399743
C07618,1.44994187406301,1.51563691484547,1.51023546206301,0.738077994845469
C09967,5.83693128119046,6.01872396383469,5.96951636319046,6.45901553783469
C04217,0.819545890526932,0.286219613958197,0.100519589526932,2.0461734849582
C01618,1.15224260299743,0.51697900822289,2.23502093299743,0.42285316722289
C01810,3.62743151949997,3.689397055884,3.83562138649997,3.827940563884
C18061,3.25371659843697,2.95483203640163,2.56142004543697,3.60787147740163
C01479,4.4356161962561,4.97300045036815,6.1390685952561,5.40737618336815
C05629,3.98489051046905,4.1305345876806,0.936864046469051,4.0917987196806
C06258,6.765455919329,6.43410725609841,7.436896946329,6.81348837209841
C02216,5.88257060351577,5.25304990365358,5.71286726151577,5.54737920765358
C02961,6.71582235536001,6.33323750134114,7.94585314836001,7.78684191034114
C05499,3.18136401602957,2.99756611979332,4.78118504102957,2.06053875579332
C10354,6.01921560400059,5.74894148633821,5.87769135800059,4.70561319733821
