cont1	cont2	bcpd	bcpd2
Chlorothiazide	4.48288890756464	4.94784081380359	4.47031998304697	4.74958349474746
Carbazole	2.87142387402634	3.4744237007597	2.78237455383552	2.02106915908821
3,5-Dinitro-L-tyrosine	5.39468953599681	5.46012355018791	5.21303768704771	6.23257422692278
cis-1,3-Dichloropropene	0.541722478475265	0.612392524789316	0.580561546537429	-0.103326109704514
2-Demethylmenaquinone	1.26817858905493	1.38110802825687	0.352576677750396	0.0258006191270728
Mitomycin	7.7553859540677	7.59728072051011	7.0084883567222	7.29589001632438
7-Oxosteroid	6.32182283915224	6.42658715489104	6.50754728253785	5.93333580430135
S-Methylthioglycolate	4.74410573732231	4.2017038394825	3.77182628979479	6.24330225596689
Geissospermine	5.52665948221025	5.78849539269804	5.74369215954366	6.73820524606802
Taxiphyllin	4.3610477782922	4.37625033367602	5.16853292701185	2.93680307596098
Gibberellin A15 open lactone	7.95707702167017	8.55945684418285	6.38437093009881	9.4815610566329
L-Homocysteine	4.86587593355509	4.27833218461997	4.08342807251534	4.72319462447462
Chlorophyll a	4.50619283243871	4.66077545252372	6.8343145400225	5.29634214703679
N-Acetyl-L-phenylalanine	7.282002579559	7.27097624431086	5.41194226045583	7.37054400645692
Pantothenol	7.15155612084386	7.35884419740426	6.96914183346729	5.67573101068386
Euphorbia factor Ti2	4.80603946177166	4.70271047994732	5.30332703715876	5.51078592393407
gamma-L-Glutamyl-L-cysteine	6.39462307367068	5.52608907026439	6.23157795753743	6.46069217267104
3-Phospho-D-glyceroyl phosphate	4.69389992727384	5.43560656624647	2.29686877683517	6.44163115542759
NA	5.75943373038788	6.43708517486882	6.01584770245494	3.9488434616396
NA	3.60818520875692	3.16290867254514	4.19253024775665	2.82081032794339
Dexmedetomidine	5.54981538202322	5.36226890449091	6.55648402603216	5.77523387836124
Adipate	3.77933541230629	3.51124498465759	4.34813633731644	4.27528373847782
3-Phosphonopyruvate	4.65971624239427	4.51322487663046	4.82380570287169	1.9013415705896
Penicillenic acid	4.08684988528476	4.40984022461627	3.84386910407225	4.7580058204749
4-(Dimethylamino)phenylazoxybenzene	9.58805658840859	9.62784536680595	10.0608238404645	8.32842922270423
Gentianine	5.27252086317445	4.42028886349773	4.8916632149668	5.82718810657709
IBMX	4.22781317715419	4.49623692772191	4.29957795361884	2.69361679089592
Alatolide	7.40088115356114	7.82422372941931	6.78105570312319	6.78956482162322
3-Ketosucrose	4.88948645110351	5.23180138274827	2.73834253381844	5.40023292169221
Piperacillin sodium	5.46477288396363	5.62304697513212	5.86656277009994	3.56008812590723
N-Acetylisatin	3.65536849495036	3.87003036318748	4.94315961274998	3.80450374631983
Dorzolamide	5.02132292219413	5.12602004839003	5.22801348086718	6.99170791223143
Oxalureate	9.65633372960324	9.94871475996109	11.2832713107245	9.62934316934959
L-Xylonate	5.11945382855944	5.39533427479275	4.75203900182929	2.96552593747786
N(pi)-Methyl-L-histidine	2.10612107981555	1.68530845362386	3.44194195629554	1.51648899063651
Nitrite	9.40072305563334	9.14669673215999	9.18142137656393	7.95435327320161
Vinblastine	9.65481089474194	9.38268802525596	11.0073130494384	9.20529543514258
Veratridine	4.0723446729149	4.46035616398351	4.99861052438417	4.94289142192833
Nitrous oxide	2.54857569662147	1.80313022255068	2.01235909454074	1.37068034372544
Amitriptyline	5.28668258181647	5.03935599765311	4.9517815723474	5.55937684233718
4,4'-Diaponeurosporene	3.9405374649896	4.54574269615698	4.26270913832256	4.79584689388034
Dihydrocubebin	5.67527873812269	6.22757842463867	6.89280988110977	5.3805930925534
Xyloglucan	5.21937908296289	5.03784509633087	5.73266791526217	5.36503959492117
1,3-Dichloro-2-propanol	8.02356050381275	8.05585563954124	8.83164350685765	6.87908384487219
Chlordane	5.01918335855525	4.56298598342484	6.05560589318229	6.10901825720488
Succinylcholine	4.67362371104138	5.18645802881605	3.66819328818186	5.38834791160831
17alpha-(N-Acetyl-D-glucosaminyl)-estradiol 3-D-glucuronoside	6.43136839679995	6.39332469738105	6.13463538717488	5.40749084670739
Berbamunine	6.36984488913804	6.99070070383171	5.73904949338638	6.90558159247374
Heme O	4.89454385591991	4.8416793953481	4.28384752859408	6.54837695113306
(R)-3-Hydroxy-3-methyl-2-oxopentanoate	10.572386163087	10.415306270315	10.478636535497	9.82655408635281
L-Ribulose 5-phosphate	3.47586633507033	3.47377906058417	2.13105357707832	3.63681643863233
alpha-Eudesmol	2.94549170424465	3.49471258669566	4.83320382283445	3.91682116422235
1-Formyl-2-indanone	2.19906206768667	1.76118452509629	2.21491364555088	2.02425340693214
3-Hydroxyoctadecanoyl-CoA	2.37816500210175	2.66903643841	2.07383767322281	0.847009185813847
alpha-D-Glucuronoside	3.03830865825326	2.8773994817942	0.673136407928253	1.79623203477576
Palmatine	3.79116578170865	2.88465874312421	3.34825049407823	1.30479998527496
D-Norvaline	5.55031941218951	5.07979032550707	4.79585450201558	6.68797680694705
3-Hydroxyindolin-2-one	4.59517283877261	4.56899708754702	3.57331482663061	7.3203055187745
Butenafine	6.08563165785698	5.87105744170154	5.67588218598386	5.60868418846626
N-Acyl-D-mannosamine	1.74656835328023	1.7999274790375	1.6395543248017	0.386657548919656
3,5-Dihydroxyanthranilate	0.260265887057112	-0.0952435423191161	1.45407749930929	1.55711254840767
N-Acetyl-beta-D-glucosaminyl-1,3-beta-D-galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R	3.27421579625172	3.0666998431615	4.61291875686443	2.72769155994852
N-Malonylanthranilate	5.74126539907847	5.6874120220515	5.83679018778226	5.4805397728278
L-Proline	5.55821405362326	5.28350027795461	4.6269998906048	3.87622527802212
Maltohexaose	4.8735012802823	4.86440466602052	5.95110230139147	5.47974317056541
Formylanthranilate	6.50777737816526	6.30996789309347	7.23926058239277	8.03138267691495
Glycerol	6.35608939228272	6.66371362119363	7.14543820795476	6.99103115312588
3-Fumarylpyruvate	2.92442513701464	2.6772850475183	1.60990368800875	3.69515898121327
1,2-beta-D-Glucuronosyl-D-glucuronate	2.82787920759692	2.12693754935333	3.02836641419467	1.58808812047407
4-Hydroxyquinoline	1.63373828280798	1.57287902867631	2.01456864074258	2.32281961491513
3-Oxo acid	4.94477710205683	4.59363447733265	6.09106301541708	6.19175613080503
Debrisoquin	6.94838376832911	6.88927219960086	7.80670818452891	7.75893843838418
5'-Phosphoribosylglycinamide	6.08930533555581	5.93771890664692	6.61529910708026	6.4730299266015
N-Benzoylanthranilate	5.27919121249325	5.15779069434736	6.71839926059656	4.87592253552051
Toluate	6.28279074899626	7.0484780557873	5.88487608945266	6.48094803712097
Physcion	7.47678675285342	7.56206893711523	7.24174253181334	7.9852092595968
Comphene	6.13310247480362	6.02679760159323	5.07491264085134	5.80952803161628
N8-Acetylspermidine	2.30321399425286	2.73952167498679	2.06227744995186	1.26186950190919
Erythromycin estolate	3.5549639740705	3.52627174995263	3.42895954642055	4.85574839923293
N-Glycolyl-D-glucosamine	4.80709944547283	4.26760158642322	5.91164870845612	6.10176533641502
Tobramycin	3.74718198266351	3.74532067538813	4.67882628257765	3.49366506424463
10-Hydroxydecanoic acid	3.49541478930646	3.3338007688033	4.26183887624498	2.67134864484504
2-Methylbutanoyl-CoA	2.54515504639997	2.77407704063908	2.13015856738434	3.0003981648233
N-Acetyl-4-O-acetylneuraminate	4.65737458653714	4.28306955925217	5.39459581855068	3.35337862399847
Lathosterol	4.21087305317359	3.92909343960204	4.54566451954524	3.367497535061
Phosphatidylinositol-3,4,5-trisphosphate	1.5328116189771	1.23053789374213	1.63470317621829	0.838617269031372
Veracevine	9.60151127151736	9.70835174397696	10.590495537073	9.71237925557579
Mefloquine	6.16862861566567	6.29711749429195	6.40919281469123	7.04864319852413
(2R,3S)-3-Isopropylmalate	4.41021744287822	4.0495461242709	2.97216551501753	2.22316983695383
alpha-L-Arabinofuranoside	9.42319101726985	9.6697726303058	9.22915080885964	7.52028290775627
Amylose	7.94541132864528	7.83501435779558	7.07175141717352	7.68573256905246
Avenacin A-1	4.18687295046866	4.0241703390998	3.41746033477289	4.13686566057089
(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoate	4.85114172818366	4.68580370957282	5.38845452352018	3.18632155719985
Voriconazole	5.2747999840439	5.22932266205668	4.21001737605257	5.69024971668521
Butanoylphosphate	5.34625540686908	4.8491016281895	4.66430502686902	5.32076826073421
(+)-Quercitol	3.57208167279665	3.59200352735044	3.92204193404744	2.21359220297826
UDP-2-acetamido-4-dehydro-2,6-dideoxyglucose	1.78101248648762	1.5951569035568	0.663868391400053	1.94704883402221
alpha-N-Acetylneuraminyl-2,3-beta-D-galactosyl-1,3-N-acetyl-alpha-D-galactosaminyl-R	3.29446350922414	2.93430413511979	4.85883676465841	2.50852009911204
Guanosine	3.34169857971142	3.96006517251617	3.46753711429244	5.95131200255145
Chrysophanic acid 9-anthrone	4.81732762311308	4.81799396881384	4.52062743018893	5.93597730048241
PD 123319	3.8974254403707	3.96848220504505	1.69845445942364	4.53225972903521
S-(5-Hydroxy-2-furoyl)-CoA	4.4039096438456	3.99550713392791	4.40623272895933	2.5906405253696
1-Chloro-2,2-bis(4'-chlorophenyl)ethane	2.4738058349192	2.67568231482989	3.61820771203093	1.07467080397014
Dehydrocholic acid	7.17553324275649	6.96536951053685	6.16030521536554	7.80050665078888
cis,cis-3,6-Dodecadienoyl-CoA	6.33129799387958	6.43516372840248	6.82389396014058	8.39733157442577
D-Alanine	2.90420820654597	2.8207006298502	2.04428720963543	3.69474114734392
D-Glucuronate	3.39329183616321	3.9011625860479	3.67549041441677	3.11250100831418
NA	-1.12008422523905	-1.35814342634911	0.415025932909886	-0.169281739935378
Tulipinolide	3.0572483562618	2.68169227773042	0.673164106766478	3.66093680992166
UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate	3.47629740783405	2.77245376602563	3.01986456864388	2.21821851585768
S-Acetylphosphopantetheine	7.91321405816991	8.68919741650022	8.25356304265681	8.64843456845727
Amino acid(Arg-)	10.3911671810866	10.6234698479381	11.2151244590054	8.89606719257903
Glucolimnanthin	7.32545159311509	7.89089049992678	4.95627584128535	7.56985042558239
Sophorose	6.46983589869585	6.47819509040894	5.08647652237624	6.65528652322636
Bixin	4.1632263158831	3.42275299758339	2.43247048664484	4.75098060212606
GDP-L-fucose	1.31992116548589	0.717923920226093	1.93386884590719	1.5536522384834
Glucobrassicanapin	3.6678316142103	3.3634228662572	3.35709954152833	5.12999302718257
Mercuric chloride	1.17827803650224	1.11575426953745	0.640125023475123	0.1214500328672
trans,trans,cis-Geranylgeranyl diphosphate	5.9439365765967	5.47855090519058	4.06814515975927	5.03926923944615
4-Carboxy-2-hydroxymuconate semialdehyde	4.27908250546205	4.86976838781014	5.87726642195088	4.20334023829685
2-Maleylacetate	4.96233620583872	5.28810317856693	4.717938056211	5.30256001359994
4-Methyl-5-(2-phosphoethyl)thiazole	3.06599481313292	3.14339249315113	2.69490094753559	3.53432552155156
3-Hexaprenyl-4,5-dihydroxybenzoate	0.973053644775297	1.20029312411149	0.128006057944427	1.68230608950208
Chondroitin	9.4647233507297	9.94736768374358	9.08644830468677	9.3415082510049
Riboflavin	5.31546058704462	5.72757669529469	4.51698931189275	5.83375577739342
Dichlorvos	3.62522307620393	4.37301559982136	5.04102951973884	4.76348399491384
4,8,12-Trimethyltridecanoyl-CoA	6.90997722585041	6.98686106515533	8.13161525180214	5.57535882960439
N-Benzyloxycarbonylglycine	7.1938387612088	6.85259466015925	6.55089483002839	5.49360797659562
Paricalcitol	2.53902459693866	2.38848785944276	1.49256391604892	2.84350906180749
5-Pyridoxolactone	2.87390372395832	2.63592410916278	1.83118059101521	2.32736856260333
Quercetin 3-O-glucoside	5.19931033889838	5.624987875375	4.9799634455856	6.68991642011938
cis-beta-D-Glucosyl-2-hydroxycinnamate	8.39825711834578	8.61125975560688	5.91639128594786	8.7416314829486
DIMBOA-glucoside	6.70418998849134	6.5196731628349	7.62081478805394	6.07990875899198
5-Formiminotetrahydrofolate	7.31271146856541	6.75372573601255	7.18507105526117	6.58145962843386
beta-Santalol	3.9305350432449	3.66346955883957	2.83816683658654	3.06837968814625
Phosphoenolpyruvate	1.54401419590572	1.24447813761388	1.29995037480686	0.596085339471973
Sulfatide	7.12429087187556	7.17407585684926	8.67768447280118	7.75308327719006
Salutaridine	6.11224268171104	6.09469952670473	5.73000059927193	6.05983064887514
trans-1,3-Dichloropropene	5.12317427054293	5.09119093992041	4.66771582444531	6.04366256268836
Erucic acid	6.13476140866721	5.8155880702991	7.48408323643061	6.37104530302008
Acronycine	6.06487740211606	6.79619472515818	5.76201728073722	6.87215695710641
Malonate	3.11718670108544	4.21591499775458	3.81579650617262	2.10573920489023
N-Methylhexanamide	5.93073095446892	5.92144366084503	6.26139802813324	7.19067922021828
2-Hydroxycarbonyl compound	7.2177807360653	6.9006478297823	8.71803095203131	6.74725432185515
TES	5.57906195686123	5.27168067805214	6.66355183556764	3.36601702492727
Cefixime	10.1285310005773	10.7054205981064	11.1895991378629	11.5858755041158
9-Hydroxyphenanthrene	7.45012743867496	7.32451578458211	7.6120669345108	5.87424687205553
GDP-6-deoxy-L-mannose	5.25051219069132	5.36997284394193	4.18384906580683	4.70525434303094
Dolichyl phosphate	1.58690843058254	1.71446989710928	1.3911427420816	3.87416934130803
D-Alanyl-alanyl-poly(glycerolphosphate)	1.85445111781915	1.76835979411864	2.04750568096988	1.01435305326119
Talampicillin hydrochloride	5.8736785467847	5.7731706567455	5.7396112645402	7.39654809840778
Gibberellin A4	4.86812648474601	5.35017853787112	5.13248135622357	3.93431541892707
Paromamine	5.62697208059453	6.38123997526391	3.78750272173153	6.45068472357137
Digalactosyl-diacylglycerol	7.44991240730644	7.81227285973927	8.67412209807361	7.82978892780824
2',3',4',5'-Tetrachloro-3-biphenylol	2.53333101650795	2.85525505616907	5.1293041893405	2.76157024537078
Inositol 1-phosphate	5.62810365569624	5.80327560675939	5.73289007250907	5.53616815525401
Acetic ester	7.12947849500351	7.24433638276994	7.57680639804232	5.51041023354293
1-Hydroxy-2-methyl-2-butenyl 4-diphosphate	4.38264260684045	3.95415122714076	3.74263021088668	3.2203315270387
Propoxur	7.20678889272984	7.75593434804663	6.7210810202225	8.45470032414904
2,4,5-Trichloro-2,5-cyclohexadiene-1-ol	0.74635114119519	0.680657522078092	0.327406459518164	1.73136103508196
Fosfomycin	3.8757842738907	3.55940444797552	3.48597585155982	3.0646718875094
Itaconyl-CoA	7.2813288547803	7.166934135441	8.55013132961425	7.46060469239862
Anisomycin	3.6223633221476	3.59311856789688	3.96946516980401	2.49853637017557
N-Hydroxy-1-aminonaphthalene	5.84848996853274	5.32781450588646	6.22141300892986	5.492122361884
Clemastine	7.74309056427114	7.53502101699743	5.83819182402417	8.89534126404083
Mestranol	1.44994187406301	1.51563691484547	1.51023546164087	0.738077994441115
Taxifolin 3-O-acetate	5.83693128119046	6.01872396383469	5.96951636310225	6.45901553822924
all-trans-Pentaprenyl diphosphate	0.819545890526932	0.286219613958197	0.100519589425329	2.04617348502585
Testolate	1.15224260299743	0.51697900822289	2.23502093299492	0.422853167195799
Glucomannan	3.62743151949997	3.689397055884	3.8356213860937	3.82794056367626
N-Acyl-L-homoserine	3.25371659843697	2.95483203640163	2.56142004513586	3.60787147782249
Atropine	4.4356161962561	4.97300045036815	6.13906859550644	5.407376183284
Phenylpropanoate	3.98489051046905	4.1305345876806	0.93686404636825	4.09179871963645
Globin	6.765455919329	6.43410725609841	7.43689694667006	6.81348837191439
1-Methyladenine	5.88257060351577	5.25304990365358	5.71286726177875	5.54737920808055
Cytosine arabinoside	6.71582235536001	6.33323750134114	7.94585314851058	7.78684191001211
17alpha,20alpha-Dihydroxycholesterol	3.18136401602957	2.99756611979332	4.78118504142517	2.06053875533756
2-Hydroxymethylanthraquinone	6.01921560400059	5.74894148633821	5.87769135791402	4.7056131973371
Pyruvate oxime	6.43324964659384	7.17024594291243	6.28225265141057	5.73534772085062
dTDP-L-rhamnose	4.60529627876943	4.87749853744103	5.68089187543713	3.96895531306488
4-O-beta-D-Glucosyl-4-hydroxycinnamate	7.66851458403491	7.4171985530651	9.85459152293049	6.8759556741225
Stigmasterol	4.89470389364889	4.42189455252787	4.53523080851728	5.25711666907001
Oxytetracycline	6.48900416344285	6.29055827614749	6.91053693304961	6.31302220021654
Folate	3.7588521738824	3.46048667792169	3.03052911797881	1.35597308148728
Xanthoxin	6.18139940914971	6.72963579157029	7.10292088537398	6.36802934518632
1D-myo-Inositol 3,4,5,6-tetrakisphosphate	4.08258719041699	4.71086497667721	4.93193317377396	3.76395235378913
cis-2,3-Dihydroxy-2,3-dihydro-p-cumate	5.42286354199136	6.11503345987331	4.32690947750396	5.6479423179647
2-Dehydro-3-deoxy-L-fuconate	2.64611765906064	2.66315384228517	2.83703186800873	2.08609917627689
1-Chloro-2,2-bis(4'-chlorophenyl)ethylene	7.81843453200627	7.79799181928634	7.66391580489454	8.5246116879601
Agmatine	2.7426304583544	2.74637817201323	3.73454122147265	2.38021683993238
N-Acetylmuramic acid 6-phosphate	6.71596897903031	6.68842656908448	9.2332981735955	8.01453813193828
Pirenzepine	8.25110873966096	9.16555078075173	6.8615747805079	9.17927542732502
Vinblastine sulfate	6.62201167063576	5.98544138369322	4.66750582617184	5.31746904801679
Dihydromethanophenazine	3.92888749980718	4.16983690202772	4.52744902745253	4.57075631633796
Botrydial	4.8016246661948	4.4356347396032	5.6389152399368	2.72612088439995
Anthocyanidin	3.6079847963024	3.48443998155619	4.26428953490647	3.74030495739879
L-Cysteinyl-tRNA(Cys)	4.33423800320156	3.54922825122563	2.90576121815798	2.90199544736976
Presqualene diphosphate	2.75944611392095	2.5160270827136	4.07086974200825	1.24856238376048
7''-O-Phosphohygromycin	4.70368933798252	5.48597714295295	4.73537363708876	5.20287462538062
3,5-Dibromo-L-tyrosine	3.37048014477839	4.04954725867931	4.50330146434568	2.69228007111817
dTDP-D-galacturonate	3.41619589136301	3.84300171228465	3.19882587547198	4.7169872279906
3-Hydroxy-3-(3-hydroxy-4-methoxyphenyl)propionyl-CoA	8.77496818155497	8.39100939260817	10.4354420786869	11.0223188080619
Nitroalkane	5.82251160030252	5.52076562996177	6.5241850751341	6.2427309420152
O-Phospho-D-serine	5.99187562429556	5.17711840653842	6.04069552062817	4.26785892996553
