Gene.Symbol	p7Ct1B	p7KO1B	p7Ct2	p7KO2	p7Ct1	p7KO1
Sdhc	11.11585829	11.46473882	11.53880198	11.89648909	11.01510585	11.28138468
Sdhd	8.365060888	8.283660468	8.455478615	8.714605437	8.538056661	8.52396627
Sdk1	9.699981069	9.663535985	9.739010208	8.70353629	9.757437174	9.599691715
Sdk2	7.75558571	7.810698759	7.811819791	7.774996843	7.86490362	7.776962856
Sdpr	11.0166154	11.25574843	11.53014368	12.51076459	11.03233159	11.38814983
Sds	7.984810487	7.953251967	7.939124282	7.94131869	7.968948686	8.007589913
Sdsl	7.9103561	7.87311674	7.98291429	7.935966048	7.927313968	7.904938704
Sec1	7.671357988	7.732338665	7.741018616	7.691405107	7.721022473	7.672040272
Sec11a	12.25481433	12.28327184	12.27626236	12.14618125	12.1191687	12.33803113
Sec11c	9.790135996	9.378311192	10.0213279	9.042374546	10.06561986	9.769493257
Sec13	13.31613253	13.21749088	13.28031204	13.01516052	13.33502796	13.26628151
Sec14l1	8.7063791	8.860985769	8.853115582	9.206287121	8.584771628	8.768986727
Sec14l2	7.772037084	7.841681676	7.845732264	7.887362597	7.882607451	7.893264539
Sec14l3	7.787804645	7.787660083	7.78412091	7.751828638	7.808704776	7.845093074
Sec14l4	7.723434649	7.737426973	7.721127662	7.811679504	7.744893755	7.798109787
Sec14l5	7.711473007	7.769080315	7.82971789	7.709353465	7.794705822	7.765943606
Sec16a	9.897607252	10.01413706	10.12143494	9.971194499	9.805924611	9.934348881
Sec16b	7.997182454	8.101423044	8.095353275	8.282907906	7.914168583	8.052519609
Sec22a	9.174499835	8.94943316	8.934854061	8.743707528	9.089664211	9.096409876
Sec22b	11.954101	12.06673054	11.87463616	11.66779104	11.96513786	11.97374726
Sec22c	8.526552134	8.47822893	8.414536025	8.323963448	8.679538249	8.556326691
Sec23a	9.068524427	8.999664434	8.682494139	9.039281521	9.115576242	8.940595179
Sec23ip	8.497732637	8.472603963	8.475162591	8.385741046	8.520557018	8.560229675
Sec24a	7.716394767	7.757970997	7.777532936	7.741677531	7.757321591	7.719284009
Sec24b	9.769493257	9.973493618	9.283174696	9.63954482	9.74995989	10.05021661
Sec24c	9.977563037	10.1737986	10.07935759	9.973992305	9.873200421	10.11090547
Sec24d	8.486812076	8.466994009	8.59102154	8.530861797	8.628758785	8.466398654
Sec31a	9.181385733	9.147567857	9.296716555	9.385078295	9.120404614	9.147746635
Sec31b	7.617396858	7.654482872	7.699315104	7.737426973	7.643061645	7.699864077
Sec61a1	9.846238469	9.887093199	9.911378508	9.840164778	9.872398743	9.856065983
Sec61a2	10.5614561	10.46126914	10.26046735	10.30134818	10.53333993	10.48799503
Sec61b	10.96284518	11.10354017	11.18325274	11.16702738	10.98234614	11.06840896
Sec61g	12.71100684	12.6763177	12.95279334	13.05646281	12.72205152	12.75612045
Sec62	7.803635006	7.810698759	7.8213409	7.902907498	7.797872957	7.867183744
Sec63	9.826789019	9.873418689	9.62925492	9.302327695	9.846238469	9.979299387
Secisbp2	8.291049407	8.383570292	8.274229669	8.237348512	8.453840585	8.321510726
Sectm1a	7.752935295	7.77543714	7.73012983	7.751288915	7.738505838	7.764302921
Sectm1b	7.67377306	7.800798621	7.796372619	7.731012729	7.822365779	7.818115393
Seh1l	9.134242039	9.219480108	8.903042736	8.969673753	9.24033702	9.020189033
Sel1l	10.0928185	9.833474682	9.999598924	9.997017824	10.1750338	9.937488313
Sel1l2	7.834618643	7.737426973	7.766362372	7.810748288	7.725518336	7.690800846
Sele	7.769040314	7.762477456	7.838726537	7.787952338	7.748236949	7.692415343
Selenbp2	8.132004384	7.981003953	8.336828454	8.388357659	8.048589038	8.034141639
Selk	10.1641247	9.749461594	10.49203471	9.862181772	10.43158748	10.17874638
Sell	8.020930379	7.904351059	7.941354894	7.969240231	8.102157057	7.863781951
Selp	7.868675767	7.960098854	7.908791321	7.985696906	7.911266861	7.933865342
Selplg	8.344037822	8.361560602	8.349406142	8.52066983	8.393885473	8.21835768
Sema3a	7.714371997	7.728659465	7.721719652	7.876149614	7.772474107	7.776578261
Sema3b	9.673004063	9.50266171	9.470230258	8.428867967	9.742308568	9.439387865
Sema3c	9.070842782	9.788856918	9.574188885	10.31701558	9.16038448	9.768393882
Sema3e	7.793930353	7.794680749	7.824480086	7.800777112	7.741093471	7.781753619
Sema3f	8.874021022	8.86228453	9.001893395	9.225086199	8.805948963	8.894862663
Sema3g	7.724031759	7.781085759	7.740170825	7.729023792	7.826511935	7.885786463
Sema4a	9.080883711	9.26353182	9.306035009	9.684085863	8.933346425	9.249485599
Sema4b	9.033431813	9.083982421	9.088705867	8.882052585	9.140312655	9.12643012
Sema4c	7.876543792	7.783637062	7.751288915	7.830956565	7.79031021	7.742216315
Sema4d	7.896278	7.875342658	7.932190733	7.862528181	7.88092494	7.892604702
Sema4f	7.680986105	7.736201156	7.813591515	7.740120323	7.775477015	7.689734861
Sema4g	8.777467012	8.896019738	8.713807485	7.927744474	8.75827911	8.855806193
Sema5a	12.15900093	11.66188761	11.38614681	10.5544745	12.15554519	11.64557477
Sema5b	8.217102754	8.195979054	8.222623827	8.22643927	8.159573083	8.232154007
Sema6a	9.612401876	9.505703155	9.193299193	9.376725199	9.540561742	9.545133186
Sema6b	8.036659401	8.098571315	8.235971721	8.232912836	8.115194931	8.06948669
Sema6c	7.894451488	7.754825171	7.794392322	7.769613456	7.792277357	7.783984063
Sema6d	11.40901841	11.07141377	10.44033251	8.855962738	11.32404955	10.85427348
Sema7a	8.484236745	8.442799315	8.475740974	8.222851423	8.35379267	8.405809329
Senp1	8.217102754	8.120330282	8.16111818	8.131455644	8.272238801	8.135039905
Senp2	10.35025531	10.26508906	10.17078963	10.07271717	10.30967071	10.10895662
Senp3	10.60828078	10.60114362	10.44676414	10.35543889	10.55560849	10.55364086
Senp5	8.07973129	8.06874504	8.029252949	8.031723427	8.018707819	8.081637825
Senp6	8.008322586	8.118444606	7.96551244	8.0356295	7.998441126	8.028594437
Senp7	10.05323822	10.25966905	9.941937861	9.833862554	10.00451452	10.25551891
Senp8	8.893791444	8.883899995	8.670185778	8.294260856	8.870626366	8.77670343
15-Sep	13.71072644	13.59082398	13.47727532	12.9025491	13.63159883	13.4409892
Sephs1	8.429347086	8.401249102	8.293234199	8.18865269	8.329218759	8.273574006
Sephs2	8.12449513	8.06453579	8.139690641	8.191647912	8.075850771	8.136677926
Sepn1	10.84457402	10.88993593	11.15175305	11.09451032	10.77133071	10.97685215
Sepp1	8.816367379	8.694150223	9.463370474	9.528169649	9.107201345	9.255218622
Sepsecs	7.878763708	7.856635237	7.801802532	7.845581312	7.898149047	7.947028017
1-Sep	7.695194936	7.752061322	7.797439408	7.671337025	7.707168508	7.663316278
10-Sep	7.984292964	8.004333062	7.955190164	7.876757693	7.922966895	7.97136824
11-Sep	12.86699418	12.93161436	12.86885757	12.75429121	12.93666314	13.06782636
12-Sep	7.800303494	7.845315434	7.887991952	7.842456377	7.863781951	7.805212701
14-Sep	7.744348302	7.716608256	7.808564719	7.718442098	7.748236949	7.750031959
2-Sep	14.36966817	14.27458887	14.11564967	13.59539433	14.38965153	14.35630674
3-Sep	9.272014051	9.19859661	9.066200852	8.033637462	9.312714756	9.228531473
4-Sep	7.82291866	7.800798621	7.765787972	7.735718907	7.752883623	7.776578261
5-Sep	7.809039248	7.90944041	7.893132015	7.928867091	7.852563825	7.875876132
6-Sep	8.618896077	8.725594271	8.645713151	8.826633067	8.611405815	8.727375543
7-Sep	7.925049352	7.896739357	7.832515863	7.82004994	7.925601395	7.830043886
8-Sep	10.64310262	10.64850076	10.52889801	10.50253952	10.61888146	10.69192406
9-Sep	9.628798514	9.672701823	9.556089604	9.205352918	9.550441864	9.690609669
Sepw1	9.958145052	10.12785444	10.39762081	10.74969484	9.994965203	10.07140446
Serac1	7.846669709	7.903827727	7.942198876	8.000962611	7.872628873	7.860597277
Serbp1	12.78545379	12.94893435	12.48888034	12.74788939	12.71749101	12.82565549
Serf1	9.689159739	9.679888207	10.31248584	9.849190533	9.894950785	9.839330727
Serf2	12.03405048	12.14519308	12.30906103	12.41655511	12.02140985	12.18896644
Sergef	8.376019147	8.363281164	8.426315701	8.424499758	8.302995682	8.344467028
Serhl	9.745571039	9.694288693	9.677109656	8.93732399	9.684027536	9.61859234
Serinc1	13.05646281	12.97651835	12.77584173	12.39937174	13.02171305	12.91376623
Serinc2	7.778043615	7.870800754	7.788459498	8.120112436	7.77595846	7.810655465
Serinc3	11.12858866	10.96934139	10.90990105	11.00466967	10.99126371	10.85979407
Serinc4	7.901116432	7.87311674	7.943659318	7.889841128	7.89160383	7.907135383
Serinc5	8.099860726	7.947153976	8.006213894	7.824764117	8.092173847	7.970910914
Serpina10	7.756316419	7.749501237	7.783508287	7.754246278	7.741677531	7.720281048
Serpina11	7.84253792	7.838179519	7.845178082	7.786478773	7.777007016	7.792940906
Serpina12	7.849991911	7.854089778	7.839952608	7.745476316	7.81298765	7.862162107
Serpina1a	7.932361116	7.836992883	7.88669872	7.888246444	7.894451488	7.99313993
Serpina1b	8.012833521	7.862162107	7.889537397	8.02740083	8.003550182	7.988108076
Serpina1c	7.776733237	7.834556043	7.841681676	7.824764117	7.791289573	7.807538498
Serpina1d	7.818029682	7.861497423	7.878277307	7.87883084	7.836445225	7.888782973
Serpina1e	7.778613285	7.748185082	7.766894179	7.789070085	7.770995796	7.735374762
Serpina1f	7.775477015	7.74638303	7.717255243	7.763053142	7.685148092	7.836992883
Serpina3a	7.744916246	7.694847267	7.728560892	7.730085103	7.746108819	7.672040272
Serpina3b	7.75953394	7.80796721	7.767408482	7.809122772	7.770512595	7.819138475
Serpina3c	7.944678062	8.141213849	7.986927963	8.739982847	7.926977419	8.099471779
Serpina3f	7.858744743	7.776047673	7.820141195	7.785956052	7.814550518	7.826511935
Serpina3g	8.25185489	7.982043848	8.315691455	8.323963448	8.267624484	7.998504681
Serpina3h	7.898843028	7.794680749	7.729541192	7.856541956	7.888715068	7.780700324
Serpina3k	7.856809423	7.888117233	7.907809004	7.871913224	7.860513661	7.827101854
Serpina3m	7.890759955	7.777689404	7.88092494	7.763485962	7.771528233	7.774374832
Serpina3n	8.486197348	8.003647733	8.067781652	8.069124309	8.467523183	7.962904093
Serpina4-ps1	7.827931368	7.83384403	7.844722578	7.828482178	7.833663062	7.801945232
Serpina5	7.799278164	7.847090886	7.91593483	7.817140721	7.836944614	7.888782973
Serpina6	7.657263293	7.644687385	7.704875447	7.637601986	7.640781671	7.683486013
Serpina7	7.667427345	7.670659218	7.692415343	7.655012756	7.680105339	7.733567725
Serpina9	7.643586412	7.69905224	7.730718234	7.679612742	7.661919972	7.706853974
Serpinb10	7.770995796	7.724569587	7.749687384	7.77329141	7.760597436	7.67429648
Serpinb11	7.805452443	7.748870187	7.792418556	7.747558666	7.783776668	7.776047673
Serpinb12	7.732045251	7.75283885	7.858744743	7.934166787	7.774374832	7.819587272
Serpinb13	7.570283347	7.617887889	7.659969037	7.691967347	7.614507674	7.541288619
Serpinb1a	8.449988939	8.509788514	8.376307775	8.840588094	8.425630201	8.529500768
Serpinb1b	7.742948694	7.708853992	7.768506964	7.760557272	7.758287833	7.773803527
Serpinb1c	7.749883971	7.688049123	7.689171484	7.714725133	7.751288915	7.703067747
Serpinb2	7.741041155	7.720524329	7.758432735	7.722204748	7.800019756	7.680157848
Serpinb3a	7.869808701	7.797189378	7.867039149	7.773803527	7.902649068	7.825911687
Serpinb3b	7.658005258	7.665572701	7.79495574	7.690196339	7.79031021	7.74764399
Serpinb3c	7.739637468	7.788276476	7.667008568	7.748055489	7.831697736	7.680157848
Serpinb3d	7.849991911	7.92532349	7.796372619	7.804672742	7.847129348	7.787386255
Serpinb5	7.728659465	7.714180849	7.741632469	7.670854795	7.716329117	7.657682398
Serpinb6a	12.85550559	12.93421436	12.91376623	12.96624784	12.84440502	12.86026584
Serpinb6b	8.177686718	8.032318907	8.075305614	7.757422427	8.235884782	8.067613676
Serpinb6c	9.305471586	9.600613957	9.338239787	9.536867054	9.304150889	9.568051331
Serpinb7	7.670659218	7.742311675	7.733567725	7.757422427	7.711348887	7.720878918
Serpinb8	7.722796312	7.710156326	7.642852992	7.754825171	7.70522844	7.72497272
Serpinb9	7.595030058	7.556302232	7.690759045	7.686194404	7.632094208	7.677263774
Serpinb9b	7.658725586	7.709405055	7.628785192	7.707652133	7.686293153	7.73151009
Serpinb9c	7.7280185	7.743761382	7.820690184	7.814511404	7.82971789	7.820647647
Serpinb9d	7.813364846	7.831325429	7.749235185	7.716902204	7.770995796	7.795108829
Serpinb9e	7.800953543	7.766589197	7.734154762	7.85053614	7.765853605	7.756844546
Serpinb9f	7.74693068	7.678750376	7.773192184	7.789070085	7.743761382	7.771801802
Serpinb9g	7.811329844	7.760557272	7.848640709	7.750227713	7.769040314	7.762088495
Serpinc1	7.741041155	7.835071341	7.781364788	7.830956565	7.809311063	7.769080315
Serpind1	8.168544082	8.406809151	8.137565681	7.695539493	8.160776805	8.352868555
Serpine1	7.655458819	7.715915657	7.717255243	7.762517583	7.662849988	7.709458556
Serpine2	10.72314343	10.65359775	10.10623846	9.255875947	10.7727405	10.70244371
Serpinf1	13.0984276	13.42005651	13.52417262	13.71857243	12.9925976	13.37827915
Serpinf2	7.853157017	7.840589616	7.866110329	7.854150895	7.910218684	7.904938704
Serping1	13.16953221	13.38637974	13.43050356	13.57702501	13.16183288	13.35869839
Serpinh1	14.03068442	14.10523181	14.27458887	14.03629781	14.13183736	14.22143872
Serpini1	7.668903584	7.768506964	7.701622814	7.781933183	7.734788207	7.801945232
Serpini2	7.672137666	7.776047673	7.680105339	7.77329141	7.767408482	7.803026777
Sertad1	9.839185124	9.524925151	9.71418801	8.882770884	9.872091807	9.485735411
Sertad2	8.999189141	8.860192234	8.883856555	8.571122764	9.021195708	8.86228453
Sertad3	8.79165312	8.806637492	8.811177585	8.943752741	8.781445475	8.821283419
Sertad4	9.279699562	9.53211826	9.579845294	9.924533524	9.354601429	9.583610869
Sesn1	12.62351493	12.60080491	12.59177227	12.28845245	12.63321257	12.59393708
Sesn2	7.844320248	7.785428874	7.917072428	7.808612342	7.84618182	7.789120455
Sesn3	7.882076389	7.838726537	7.900930984	7.821894168	7.860016298	7.816729599
Sestd1	9.238239446	9.372507202	9.120167116	9.308494244	9.357397997	9.376725199
Set	8.969673753	8.683207235	8.728878025	8.410950348	8.999374683	8.875701889
Setbp1	7.792710019	7.740411749	7.788459498	7.821581121	7.802840697	7.796372619
Setd1a	9.190465203	9.220093865	9.154704755	9.341020383	9.145247287	9.243237642
Setd1b	9.331954965	9.517408408	9.409062071	9.667224284	9.229476216	9.361409498
Setd2	10.26847079	10.32906396	10.16442863	10.38615477	10.20138293	10.31152666
Setd3	8.848915295	8.618350051	9.120734482	8.778670434	8.822270398	8.870786766
Setd4	8.078144511	8.114513769	8.101555523	8.01380288	8.023325829	8.098166773
Setd5	9.11902615	8.988484936	8.91408585	9.164456996	9.115294077	8.9843744
Setd6	8.99793342	9.086683113	8.969989833	8.853000528	8.96259985	9.000849559
Setd7	8.884569974	8.847884225	9.063807668	9.298552097	8.882953641	8.996867017
Setd8	9.502193518	9.545647351	9.686496896	8.761744964	9.370861106	9.506065061
Setdb1	8.902789031	8.966827886	8.632649919	8.684151425	8.867805017	9.053164716
Setdb2	8.610066722	8.456631926	8.403694359	8.217422896	8.682744359	8.556326691
Setmar	8.103678847	8.20879362	8.117299439	8.209442981	8.138379769	8.097599025
Setx	8.700832365	8.49842568	8.869423383	8.723753854	8.883765555	8.739303984
Sez6	7.744916246	7.75283885	7.71637418	7.740509181	7.690175431	7.734154762
Sez6l	7.74693068	7.727489901	7.798671789	7.788518205	7.774996843	7.779620153
Sez6l2	7.640560402	7.563890411	7.555865536	7.608045427	7.574074864	7.605788408
Sf1	8.69526084	8.716498703	8.559747395	8.623972086	8.556389062	8.624853006
Sf3a1	9.675804484	9.825906786	9.704107753	9.692049042	9.635645185	9.745433182
Sf3a2	7.873251553	7.947930455	7.889537397	7.839791721	7.811305521	7.898271825
Sf3a3	11.13930552	11.18522547	11.04605072	11.23667666	11.09849995	11.09338564
Sf3b1	7.893398019	7.784254977	7.741018616	7.852888823	7.870614323	7.846773789
Sf3b2	11.64994606	11.54090514	11.49024162	11.42030663	11.56588577	11.54580234
Sf3b3	10.2693719	10.21367314	9.98572091	10.36924461	10.29165683	10.21757704
Sf3b4	9.542592765	9.691580044	9.796199457	9.656465027	9.524563519	9.640797332
Sf3b5	11.45980114	11.51576842	11.56207568	11.57527711	11.40477492	11.50839131
Sfi1	9.015248867	8.810274778	8.955814369	8.801964097	8.841120661	8.986271186
Sfmbt1	8.468660614	8.402995726	8.311934585	8.275376731	8.342031797	8.390632343
Sfmbt2	7.738505838	7.736201156	7.756214753	7.753318908	7.739046415	7.753852147
Sfn	7.75558571	7.757970997	7.830912916	7.771658114	7.772474107	7.695539493
Sfpi1	7.846669709	7.931891909	7.851348464	7.973729299	7.863781951	7.943375937
Sfrp1	10.2165777	10.56629013	10.43513625	10.81559835	10.151236	10.47999018
Sfrp2	7.961230137	8.03432399	8.497106914	8.560628215	8.034205503	8.169983817
Sfrp4	8.218801299	8.411961632	8.668480084	9.051278096	8.442934139	8.491725263
Sfrp5	8.689147916	9.073322412	8.968488381	8.712488754	8.700706049	9.105426548
Sft2d1	7.781085759	7.781085759	7.786253586	7.800777112	7.751828638	7.789685881
Sft2d2	10.69867375	10.67774148	10.71805288	10.33532691	10.70675169	10.62705037
Sft2d3	8.797860272	8.645634172	8.73300565	8.68599697	8.878910205	8.673472751
Sftpa1	7.753565475	7.699759229	7.689171484	7.721127662	7.713232069	7.69750698
Sftpb	7.761941686	7.783637062	7.754330673	7.710202175	7.777007016	7.781299771
Sftpc	7.684156852	7.730816651	7.770562712	7.770562712	7.761133704	7.736335629
Sftpd	7.800303494	7.809965406	7.852502648	7.833208964	7.786671373	7.820093913
Sfxn1	10.9019273	11.10080716	11.18662647	11.66573931	10.86004712	11.05249763
Sfxn2	8.457021681	8.446916073	8.375944371	8.328932644	8.380853823	8.343696965
Sfxn3	8.162860696	8.199096938	8.134289461	8.060299116	8.121160763	8.180761485
Sfxn4	9.902800868	9.782664251	9.832879417	9.356578798	9.816180757	9.868378719
Sfxn5	8.184774007	8.093728575	8.084167139	7.979599977	8.148514896	8.111126488
Sgca	7.875969008	7.91239437	7.951798052	9.038786414	7.730971998	7.969993279
Sgcb	9.431396137	9.343120488	9.322627142	9.543856421	9.529281232	9.451962986
Sgcd	8.062307728	8.165527024	8.232808833	8.147251566	8.125729581	8.178928499
Sgce	7.848306735	7.748185082	7.845732264	7.761616303	7.834112345	7.816135582
Sgcg	7.818029682	7.985242083	7.914129933	8.945703793	7.823659526	7.945740243
Sgcz	7.690022562	7.711604648	7.707313012	7.681094809	7.792802529	7.73151009
Sgip1	7.808431762	7.763053142	7.778043615	7.817140721	7.772994913	7.766497966
Sgk1	11.87373273	11.77898979	11.3084638	11.16153646	11.87536448	11.83129845
Sgk2	7.871913224	7.925865929	7.799219925	7.848811917	7.902649068	7.838136098
Sgk3	9.165296566	9.115576242	8.880210309	8.550941157	9.155161898	9.005483738
Sgms2	7.786194768	7.77543714	7.835446662	7.917974182	7.827101854	7.74279993
Sgol1	8.764654506	8.787074148	8.497450195	8.609150056	8.735587423	8.756906956
Sgol2	9.722169685	9.695281548	9.339626203	9.355617676	9.706501447	9.663211832
Sgpl1	9.380696804	9.240689118	9.153744817	8.993608544	9.340341684	9.252134074
Sgpp1	10.64926188	10.82332992	10.99126371	10.7694623	10.71980477	10.76971413
Sgpp2	7.576767442	7.660668632	7.667673962	7.626357267	7.637888773	7.571514525
Sgsh	7.761941686	7.796515868	7.739142238	7.836111714	7.729445599	7.784599805
Sgsm1	7.836992883	7.825359921	7.92825944	7.95121086	7.868610293	7.90164914
Sgsm2	8.085666708	8.175901489	8.166519137	8.390372221	8.111950827	8.226673299
Sgsm3	8.719377702	8.830406795	8.803688428	8.615664843	8.712306861	8.905658383
Sgta	8.161986993	8.152148771	8.247446829	8.22853749	8.28708705	8.129278548
Sgtb	8.149170234	8.289499935	8.169492245	8.142464288	8.242699387	8.212147036
Sh2b1	9.463370474	9.547502534	9.675540307	9.609722273	9.515520226	9.433027232
Sh2b2	7.936233365	7.945356678	7.872628873	7.931232766	7.92417266	7.935039877
Sh2b3	7.800953543	7.715915657	7.761749995	7.812236385	7.754728695	7.804754612
Sh2d1b1	7.702576296	7.661919972	7.639928188	7.723411144	7.686749251	7.753852147
Sh2d1b2	7.77433504	7.854697084	7.748095894	7.756844546	7.8517155	7.779620153
