Genes	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3	HN_4	DCIS_4	HN_5	DCIS_5	HN_6	DCIS_6
9933	9.364612096	8.448042566	8.60537343	8.598170943	8.154921623	8.315859046	9.534763356	8.757874097	8.513847371	8.308360242	8.366058063	8.404168079
9934	7.169965531	7.78322746	7.462850504	6.784259422	7.264157654	7.025403388	7.001804073	6.909839152	7.022030928	6.952687686	6.899770025	7.510903997
9935	8.866813971	8.23118977	8.720965388	8.634154436	9.138598557	9.569980871	9.023940617	8.329305722	9.776211332	9.396736632	8.926751449	8.801481349
9936	7.238430638	8.127533291	8.62903251	7.411879947	7.837950282	7.236993091	6.815380824	6.518791934	8.635306708	8.550568453	8.398583137	8.037025297
9937	7.176680847	7.336382278	7.629842402	7.648564574	7.499642799	7.402815298	7.051245938	7.318079336	8.041165341	8.232017335	7.777594832	8.016767416
9938	7.55863929	7.226558574	7.872377149	7.272903745	7.841786755	8.212462829	7.895406926	7.373286728	7.445724124	7.288789835	7.662277054	7.309566193
9939	7.314114094	7.43697445	7.597021496	7.693661075	7.760522704	7.610971042	7.358730236	7.270692003	8.112063319	8.171778203	7.644991452	7.910268719
993	6.836491249	6.864854218	7.169879912	7.268416179	7.161933626	7.931765765	6.922016515	7.173740202	7.303650818	7.140809945	7.257778932	7.572750601
9940	7.459534239	7.328429696	7.217879908	7.139829396	7.086882331	7.071733816	7.597749176	7.519594262	6.990890859	7.065249679	7.035088963	6.935115767
9941	6.314055404	6.201990334	6.585109665	6.483066394	6.408785725	6.661861893	6.294742606	6.377912602	6.522670745	6.512692347	6.43632982	6.461143736
9942	6.532746559	6.515633873	6.514121598	6.50735915	6.52629559	6.556898123	6.5844197	6.582160449	6.493784563	6.496514349	6.50710553	6.543644748
9943	8.057610621	8.520745909	8.288186286	8.427198552	8.09973656	8.106242487	8.015425134	7.827652411	8.449525356	8.606905429	8.411645873	8.633943139
9945	7.777197205	7.48853183	7.494281354	7.143054285	7.926932909	7.565312252	8.035683637	7.694710307	7.493926174	7.595841338	7.763274989	7.685498166
9946	7.298508818	7.44672164	7.42773763	7.349259522	7.614266759	7.263609647	7.332717552	7.227651255	7.603287836	7.680804985	7.365079102	7.458263413
9947	7.231806276	7.067394223	6.892891526	6.921583071	7.137386946	7.120801059	7.566912157	7.42304924	6.934614735	6.839180241	7.1067428	7.029942368
9948	7.593010523	7.533602697	8.385734113	8.662549598	8.398620968	8.618689199	7.330552133	7.374804376	8.45701453	8.421478785	8.489235896	8.542218584
9949	7.620169694	8.013789586	7.836268784	7.947952794	8.5827746	8.634674469	7.552854372	7.696936609	8.797548044	8.665459932	9.058151093	8.534049833
994	8.726158857	8.775195844	8.277097431	8.197179821	8.470253197	8.788154833	9.110680258	8.861600509	8.71928915	8.798034917	8.515044513	8.464181711
9950	8.143273973	8.705979479	8.094112073	8.346588717	8.179265711	8.197429051	8.252772225	8.284194329	8.290253423	8.32268895	8.301613109	8.443841582
9953	6.732593984	6.714768133	6.719103991	6.71549764	6.744848327	6.789120528	6.753471103	6.758800606	6.769716606	6.774956049	6.786076848	6.787583543
9955	6.738051542	7.811494148	7.729693955	7.37133234	7.813040139	7.321358069	6.754731096	6.808118395	6.827861379	6.79464774	7.14629111	6.893944822
9956	7.714875094	8.029559149	7.023281024	7.145804861	7.55438188	10.31250115	7.853918386	7.775544103	7.54167071	8.841548564	7.451140197	7.657236366
9957	6.896387828	6.81090383	7.074390194	6.556260368	6.818399473	6.865105585	7.165019423	7.039247468	6.736078758	6.641291825	6.8132869	6.648231621
9958	7.66742241	7.528437619	7.60152175	7.617399413	7.648234247	7.650007988	7.685880947	7.34703411	7.639416057	7.780001802	7.576436	7.635651494
995	6.743806732	6.864938438	6.88487415	6.906093472	6.864266251	6.92729323	6.988597682	7.368433138	6.750490955	6.748062704	6.821928048	6.915149435
9960	8.426677905	8.932431387	9.327098052	9.69965986	9.569823447	9.428283559	8.960701547	9.144503005	9.779926592	10.41258227	9.701272764	9.667618302
9961	8.811236064	8.288175663	7.545291545	7.782756354	7.295360705	7.724525565	9.218362302	8.908333886	7.133880859	7.225121979	7.199664136	7.348843703
9962	7.664482417	7.561467864	7.211439761	7.243837877	7.446931409	7.426978222	7.88581838	7.847643989	7.286912609	7.297042769	7.31891033	7.222199292
9966	7.071046186	6.834499342	6.881166966	6.701939031	6.934015074	6.975289814	7.239512889	8.583054636	6.842625958	6.814676957	6.955338445	6.856782674
9967	7.191568926	7.147025493	7.127777637	7.092155584	7.079475146	7.10925447	7.175818016	7.18274125	7.081769098	7.067670249	7.065872339	7.043263259
9968	7.136807441	7.049398487	8.138956795	7.988720991	7.39531444	7.360241752	7.17111445	7.099640325	7.530952519	7.485904824	7.506762789	7.454986297
9969	8.474907187	8.792797065	9.743063848	9.353353364	10.13204216	10.96712496	7.838474783	7.793686892	10.17213606	9.886348942	9.991537894	9.906300749
996	7.054207072	7.571740273	7.30692202	7.444834186	7.361962461	7.307804243	6.971741782	7.342327432	7.562549982	7.762031431	7.929373674	8.083527863
9970	7.044953929	6.940035588	6.971826344	6.924503424	6.928654033	7.001649326	7.153169556	6.991563417	6.905661634	6.849595335	6.890110962	6.84871387
9971	7.296525592	7.228704169	7.247354282	7.218569223	7.243468643	7.217962224	7.360494334	7.314920499	7.202009695	7.212854621	7.223470068	7.217167383
9972	9.476508573	9.433776627	8.790670034	8.824466162	9.69122426	9.117000664	8.27137996	8.225485725	9.326521078	9.450405785	9.176536618	9.151050361
9973	7.995104531	7.943612004	7.378057894	7.825397901	7.401456717	7.328953413	8.180003258	8.17168006	7.498875738	7.286297709	7.166740359	7.242012313
9975	7.295980209	7.254462298	7.84475756	7.534830023	8.064913969	7.380241696	6.945551947	6.946660828	7.287043769	7.140642708	7.758737655	7.664528837
9976	7.276192616	8.284766102	7.742790206	7.117516311	7.659618696	8.178099875	6.932650544	7.036775665	7.603523528	7.844070276	7.491114579	7.375293096
9978	8.743613448	9.752840664	8.171235806	8.457792721	9.024949578	8.933406281	8.29839409	8.368400377	8.910712257	9.359172646	8.81765099	9.039317993
997	7.802684978	7.978162621	7.309737008	7.650162658	7.219990708	7.21133785	8.038983219	8.726944084	7.089085102	7.009276104	7.031186917	6.992869096
9980	6.804695986	6.896175622	6.844887027	7.078458722	6.850411573	6.913843984	6.85542958	6.8662384	6.908583793	7.011826003	6.946761124	6.975840512
9982	7.529489036	6.997796528	7.805877386	7.775544192	7.536216374	7.776334603	7.337551686	7.042413897	7.550569732	7.451670065	7.376929572	7.514439129
9984	8.175169117	8.694388903	8.463681564	8.367359379	8.312253104	8.086506881	8.133912496	7.804714804	8.526206909	8.410086949	8.685538769	8.558145201
9985	7.839440977	8.440316204	8.068699037	9.146428139	7.78052985	7.791269186	8.200590844	9.323059427	7.214049884	8.347898827	7.015186981	7.139258655
9986	7.640373095	7.71482993	7.35820914	7.340381169	7.371774067	7.374315966	8.18946554	7.896135938	7.170727372	7.007770197	7.172212742	7.274169282
9987	9.166959459	9.297461519	10.17094821	9.773451125	10.09193121	9.994596874	9.053193748	8.433016294	10.10084119	10.01242779	9.959345964	10.00168391
9988	8.395630558	8.34904941	9.246594108	9.036154666	8.159284599	7.806118823	8.200970318	7.895582309	8.453588352	8.403297672	8.180272744	8.411295635
9989	8.90580428	9.139187181	9.321013075	9.759253747	9.36325626	9.349928259	8.795902942	8.539497042	10.26558669	10.12636532	9.933985703	10.11537316
998	7.405830243	7.32663437	7.820146211	7.785107649	7.625166304	7.696068475	7.323981077	7.416239324	7.527982509	7.678712258	7.64150229	7.798618617
9990	6.868777383	6.635777083	6.961032027	6.889912494	6.960925987	7.006237569	6.816867842	6.997736633	7.028129579	7.132145034	7.082893309	7.256235587
9991	6.617988616	7.029438772	6.7822915	6.789205184	7.057607835	7.563963365	6.719447405	6.982686625	6.986869917	7.349599938	6.833361245	7.244778364
9992	7.260617955	7.102013492	7.271936739	7.278749805	7.145057038	7.187052122	7.273047495	7.348759816	7.063101834	7.063596323	7.107650367	7.107829459
9993	9.24559664	9.361956603	8.399693625	8.702131322	8.426937848	8.051502871	9.276468731	8.743017444	8.108837536	8.039673655	8.113528505	8.263987408
9994	6.977555433	7.591125612	6.622838374	6.513841787	7.210332629	6.8500738	7.151305369	7.003808359	7.392831462	7.347754865	6.977614912	7.233590122
9997	7.77217106	8.152872245	7.930117176	8.83844039	7.179199352	7.467388951	7.665119249	8.897680374	7.149070695	7.37376094	7.240705458	7.326142783
999	8.409685658	9.96038679	7.540149469	6.828012749	8.200922826	8.329786186	7.763609552	8.096790771	9.074629049	8.966400886	9.020408301	8.807949566
9	7.258029946	11.82571341	7.003879974	7.383614371	8.384270685	8.191679221	7.076548832	7.13507627	8.864097913	11.59353954	8.286695271	9.510974849
AFFX-BioB-3	7.718581805	7.369596714	8.048080706	8.293398762	8.43069682	9.084891757	7.89527267	7.563205708	7.827910187	7.913368481	8.397341127	8.070350632
AFFX-BioB-5	7.44672993	6.974235943	7.972766053	8.117152504	8.62455595	9.099856177	7.729443059	7.500317491	7.867839667	7.883677519	8.552988379	8.205164577
AFFX-BioB-M	8.002753556	7.477575215	8.433715022	8.580953087	8.84551179	9.536736611	8.115666179	7.932055969	8.149797757	8.125188108	8.793117256	8.424286073
AFFX-BioC-3	8.76362534	8.192769178	9.005265642	9.057143234	9.385720581	9.849139366	8.952130085	8.831089242	8.640807326	8.655425711	9.256577665	8.972689654
AFFX-BioC-5	8.545717638	8.072839675	8.832358242	9.049871524	9.436822581	9.945261608	8.759536317	8.508555381	8.728303418	8.695772261	9.345657795	9.082082053
AFFX-BioDn-3	10.95341572	10.36689095	11.44813683	11.39496255	11.32976363	11.75768643	11.04512619	10.96194131	10.75814867	10.74989261	11.40202074	11.09617827
AFFX-BioDn-5	9.944227481	9.199394201	8.783423444	9.046189606	9.046636488	9.480600947	10.0210766	9.871471022	8.392982774	8.407566023	9.002556237	8.700097158
AFFX-CreX-3	12.67280154	12.32896608	11.60258367	11.70052502	11.8424911	12.32843197	12.69165774	12.76728653	11.48561193	11.32645717	12.01070173	11.50821799
AFFX-CreX-5	12.27695285	11.76956605	11.6848526	11.75742696	11.85144107	12.21329807	12.34444971	12.17389312	11.34834077	11.45789952	11.9457771	11.65737447
AFFX-DapX-3	6.348028397	6.341569106	6.346086602	6.351990585	6.349120256	6.351573362	6.349401267	6.350391285	6.352911421	6.353148359	6.346912425	6.360282423
AFFX-DapX-5	7.166344678	6.725525347	6.381216767	6.33665968	6.622362855	6.528814348	7.471292055	7.583660696	6.07109305	5.999343273	6.202792571	6.294684175
AFFX-DapX-M	6.920705017	6.779687491	6.466692571	6.56603345	6.625171605	6.658195041	7.213896493	7.139554559	6.57008265	6.452187678	6.520120972	6.424500303
AFFX-HSAC07/X00351_3	11.17098329	11.04089204	10.7986485	10.76328184	10.69538722	10.74150427	11.28090945	11.44479671	10.93012535	10.83148491	10.7892168	10.84877214
AFFX-HSAC07/X00351_5	7.500773918	7.460635915	7.539455251	7.440850831	7.343279335	7.381158425	7.509908956	7.539019376	7.340772662	7.328961179	7.361747064	7.318628392
AFFX-HSAC07/X00351_M	8.949496745	8.777923544	8.503433638	7.910424942	8.207389821	7.817900831	8.926308381	8.573852409	8.57744446	8.165462977	8.507435343	8.036529694
AFFX-hum_alu	14.28705499	14.29767223	13.67458439	13.58506852	14.33539318	14.15925629	14.39510425	14.36948335	14.17959626	13.88146584	14.21060865	14.23197639
AFFX-HUMGAPDH/M33197_3	12.27510885	11.68192157	11.36138658	12.07640766	10.38714284	10.83412448	11.60929378	11.99736422	10.48523423	9.90456148	10.26096381	10.39826882
AFFX-HUMGAPDH/M33197_5	8.427106357	8.382834169	8.660394082	8.970883331	7.299833449	7.680859798	7.668880626	7.663864634	7.94000962	7.762603909	7.788109556	7.900784725
AFFX-HUMGAPDH/M33197_M	10.71769507	10.30278289	9.931850591	10.48339929	8.520908804	9.052972489	9.887054712	10.1371047	9.019788485	8.614936926	8.732043964	8.950506953
AFFX-HUMISGF3A/M97935_3	7.67164477	9.238642909	8.943633064	9.099982246	8.893901366	8.634501115	7.462030577	8.26996743	9.001288947	10.04555521	8.705685941	8.977097013
AFFX-HUMISGF3A/M97935_5	6.501213989	6.501459412	6.50282776	6.502525341	6.504420164	6.505327849	6.502369033	6.503000638	6.502658453	6.50444833	6.503760582	6.502760488
AFFX-HUMISGF3A/M97935_MA	7.876750461	7.569664988	7.315755567	7.420348181	7.369837985	7.405311599	8.014308215	7.956913569	7.304221513	7.366974729	7.372837239	7.444936845
AFFX-HUMISGF3A/M97935_MB	6.749315122	6.964413724	6.826621258	6.908060548	6.880654722	6.812916948	6.823444305	6.815431563	6.940948723	7.156113317	6.856627695	6.970030828
AFFX-HUMRGE/M10098_3	11.02867666	10.14435462	8.48866824	8.348626367	7.233526384	7.265629558	11.00822253	10.93332645	9.346346497	8.116598608	9.433810827	9.272437172
AFFX-HUMRGE/M10098_5	8.066058634	7.666311448	7.948199849	8.494288736	6.873975651	6.861298846	9.390850044	11.21453368	6.872871204	6.627075446	6.729879522	6.921610373
AFFX-HUMRGE/M10098_M	8.513716648	7.744026906	9.533504108	10.01240044	7.220006008	6.717375562	10.0380125	11.71136325	6.937642265	6.276563545	6.437119954	7.013722611
AFFX-LysX-3	6.493105337	6.470755641	6.474198509	6.476147836	6.47204748	6.479836198	6.517671123	6.519124655	6.460974109	6.474462938	6.480773405	6.482649487
AFFX-LysX-5	6.336600306	6.320141076	6.302319002	6.304086517	6.336225559	6.372180895	6.365377971	6.359189219	6.347951204	6.345474542	6.351847426	6.361455079
AFFX-LysX-M	7.370889384	7.082833244	6.515178322	6.537667582	6.665727899	6.640723855	7.630483144	7.29376242	6.492171487	6.321276625	6.650413355	6.680506257
AFFX-M27830_3	7.792997566	7.765652103	7.73483308	7.675975812	7.590822019	7.649436577	7.787890405	7.817197164	7.688489813	7.737872296	7.712957806	7.642561307
AFFX-M27830_5	8.607170867	9.406977606	9.136636727	8.988173708	7.834015943	7.67790454	9.414615372	11.09452557	7.500585778	7.443294099	7.473950539	7.863676914
AFFX-M27830_M	9.116310964	9.725922795	8.34391228	9.631699652	8.774468849	9.063183682	10.02439127	11.25562209	7.930418901	7.753830835	8.476042471	8.98922443
AFFX-PheX-3	7.34056958	7.206255178	7.102935137	7.09365253	7.054830376	7.09669995	7.535185391	7.491735557	6.920029352	6.857978029	7.028923975	6.995210326
AFFX-PheX-5	6.50340603	6.501712954	6.502471679	6.503470949	6.505058355	6.505686412	6.503899797	6.505153951	6.505243467	6.505601454	6.505084607	6.507147707
AFFX-PheX-M	6.615977378	6.615483228	6.615914905	6.615659243	6.615752592	6.616009436	6.616150578	6.616124156	6.615711673	6.615547994	6.615912221	6.615777836
AFFX-r2-Bs-dap-3	6.265369052	6.230216778	6.258711754	6.258474566	6.247018161	6.24650596	6.263834686	6.265399569	6.244441878	6.242930602	6.24667252	6.242137788
AFFX-r2-Bs-dap-5	6.484165592	6.498613314	6.416771002	6.397894167	6.402383388	6.400657031	6.573967373	6.529054327	6.367003449	6.344173422	6.378642211	6.361316792
AFFX-r2-Bs-dap-M	6.235967604	6.23597223	6.236065724	6.23600187	6.235988633	6.23610608	6.23605432	6.236151604	6.235936006	6.236125511	6.236180851	6.235957851
AFFX-r2-Bs-lys-3	6.706810824	6.697772918	6.70944401	6.69922256	6.70561611	6.713181924	6.710884883	6.711152679	6.691405938	6.697212137	6.710630334	6.703998096
AFFX-r2-Bs-lys-5	6.358918405	6.32941267	6.318612243	6.310086726	6.352552848	6.349058139	6.36943998	6.366763038	6.339378326	6.355459612	6.370988781	6.389627992
AFFX-r2-Bs-lys-M	6.349182947	6.340609122	6.35177828	6.353015405	6.351110295	6.36133914	6.347736307	6.360640828	6.355107324	6.353121719	6.363131407	6.355203474
AFFX-r2-Bs-phe-3	6.825650362	6.826040456	6.82969769	6.842038717	6.831305634	6.842763478	6.820736715	6.821368249	6.835061852	6.834871478	6.833486061	6.842054442
AFFX-r2-Bs-phe-5	6.425059356	6.380003738	6.356884982	6.350256061	6.396679938	6.408230078	6.428523105	6.428580701	6.377232273	6.402366328	6.401636126	6.410583856
AFFX-r2-Bs-phe-M	6.492064823	6.388388094	6.371265065	6.383326104	6.366906157	6.403246027	6.581262323	6.58201654	6.394915633	6.451110688	6.446629826	6.41532929
AFFX-r2-Bs-thr-3_s	6.687670691	6.682698601	6.712857238	6.700699047	6.680759241	6.668755175	6.751358494	6.77407489	6.591058474	6.661743049	6.609756183	6.631978862
AFFX-r2-Bs-thr-5_s	6.636165572	6.620829623	6.658397985	6.659181616	6.597371677	6.657455822	6.75904585	6.709972663	6.613757626	6.575829078	6.613111873	6.595877327
AFFX-r2-Bs-thr-M_s	6.826320091	6.685118756	7.176749961	7.229021193	7.183263594	7.322909332	6.668595134	6.81338825	7.179981996	7.107549017	7.185217115	7.254949185
AFFX-r2-Ec-bioB-3	7.90843491	7.575591358	8.226790561	8.319166614	8.623183692	9.272038438	8.105391203	7.965119159	7.851876839	8.023478922	8.650312204	8.270993685
AFFX-r2-Ec-bioB-5	7.70635961	7.330188076	8.407617931	8.47453112	9.058350656	9.632588214	7.75607258	7.749097441	8.321955315	8.344583725	9.018406045	8.521391136
AFFX-r2-Ec-bioB-M	8.332538877	7.950980505	8.477104313	8.767075672	9.357517126	9.83056704	8.409586943	8.310907761	8.5102714	8.640692343	9.188294707	8.828975862
AFFX-r2-Ec-bioC-3	9.461654887	8.83984505	9.338656008	9.397679436	9.671148433	10.05307103	9.422113633	9.390815026	9.01253439	8.975970667	9.575912876	9.260689678
AFFX-r2-Ec-bioC-5	9.071795133	8.485641572	9.015105339	9.16414695	9.43680257	9.991318708	9.235026679	9.081620207	8.831805574	8.751399386	9.427715345	9.09645758
AFFX-r2-Ec-bioD-3	11.46902556	10.77151951	10.64576075	10.70723485	10.97175633	11.47742675	11.50293171	11.32177596	10.28712667	10.3020412	10.98784241	10.47925952
AFFX-r2-Ec-bioD-5	11.37137025	10.64646037	10.68517459	10.87204164	10.90178884	11.40837884	11.53508133	11.3742779	10.21470516	10.26113003	10.96405882	10.57276266
AFFX-r2-Hs18SrRNA-3_s	10.81423562	10.00442914	8.581540647	8.546971906	7.654295304	7.663083651	10.97595194	10.86362691	9.272694815	8.30534178	9.366944222	9.162951536
AFFX-r2-Hs18SrRNA-5	7.990578848	7.666763245	8.013486221	8.660784505	7.248284676	7.125334826	9.42643106	11.33437872	7.177021058	6.893768971	6.977390602	7.193054144
AFFX-r2-Hs18SrRNA-M_x	8.821461614	8.098893664	9.068288995	9.115236505	8.701458296	8.266701462	9.409243024	10.16997668	8.512832164	7.248258349	7.673267924	7.868178011
AFFX-r2-Hs28SrRNA-3	7.691800384	7.642228275	10.15843071	9.690012435	7.265295452	7.283319502	8.468871178	8.774053266	7.153848969	7.020045461	7.213979643	7.293490264
