gene.ens	data
ENSMUSG00000022748	2.027524717
ENSMUSG00000058897	0.029061231
ENSMUSG00000015852	-0.553487681
ENSMUSG00000072875	-0.639954407
ENSMUSG00000055334	-1.458534041
	0.516168495
ENSMUSG00000047976	-0.150945807
ENSMUSG00000038630	-0.24594002
ENSMUSG00000036551	0.053629297
ENSMUSG00000055360	-0.004381361
ENSMUSG00000029154	0.954219617
	-0.081773598
ENSMUSG00000027193	0.677768754
	-0.135335807
ENSMUSG00000079058	-0.18068619
ENSMUSG00000024738	0.083135962
ENSMUSG00000026854	-0.78569131
ENSMUSG00000040725	1.183010064
ENSMUSG00000090675	-0.165809815
ENSMUSG00000026787	2.955625313
ENSMUSG00000020102	1.137788454
ENSMUSG00000079606	-0.443834176
	0.857882197
	-1.156030336
ENSMUSG00000034795	-0.952877804
ENSMUSG00000033943	0.047934724
ENSMUSG00000052675	0.212708089
ENSMUSG00000095286	0.279779553
	0.552758632
ENSMUSG00000036587	0.724413964
	-0.598480121
ENSMUSG00000038039	-0.948129472
ENSMUSG00000017667	-0.647256111
	-0.648384192
ENSMUSG00000025051	0.636606306
ENSMUSG00000016427	0.62320966
ENSMUSG00000084798	-1.657414114
ENSMUSG00000096886	0.052067973
	0.875734708
ENSMUSG00000092192	-0.403911662
	-0.905520482
ENSMUSG00000026224	1.598406703
ENSMUSG00000030538	-0.949764067
	-0.968637793
	1.0295143
	-0.174771573
	0.945155055
	0.081615453
	0.015440818
	-0.05030505
ENSMUSG00000087231	1.620865096
	0.463926613
ENSMUSG00000075173	-1.451061327
	1.33131029
ENSMUSG00000026247	0.719869071
ENSMUSG00000091950	0.744958963
	0.097372709
	0.089170176
	0.073231408
ENSMUSG00000086273	-0.610316315
	-0.797367833
ENSMUSG00000031029	-0.287929021
ENSMUSG00000045776	-1.652772643
ENSMUSG00000069816	-0.223282943
ENSMUSG00000045763	-1.435350066
ENSMUSG00000005823	0.182295242
	1.99941606
ENSMUSG00000039126	0.515215502
ENSMUSG00000031066	-2.430500689
	-0.336356869
ENSMUSG00000028488	0.101142113
	0.79836989
ENSMUSG00000005982	0.890034712
ENSMUSG00000056457	-1.144750414
	-0.353319817
ENSMUSG00000026596	-0.341383541
	0.980074184
ENSMUSG00000000791	2.020372542
ENSMUSG00000026421	-0.21963
ENSMUSG00000032423	-0.236968173
ENSMUSG00000053559	0.327934273
ENSMUSG00000058600	0.766986606
ENSMUSG00000098762	0.105607245
	-0.95295875
ENSMUSG00000041754	1.033297694
	-1.435739869
	-0.172855608
ENSMUSG00000090966	1.267233988
ENSMUSG00000074164	-1.440746661
ENSMUSG00000063320	-1.583545447
	0.827593647
ENSMUSG00000034708	0.862673617
ENSMUSG00000022040	1.740309935
ENSMUSG00000096010; ENSMUSG00000067455; ENSMUSG00000064288; ENSMUSG00000069306; ENSMUSG00000069305; ENSMUSG00000060639; ENSMUSG00000091405; ENSMUSG00000060981; ENSMUSG00000069274; ENSMUSG00000061482; ENSMUSG00000060678; ENSMUSG00000069266; ENSMUSG00000060093	0.231984284
ENSMUSG00000033295	-0.805146702
	-1.763105834
ENSMUSG00000062116	0.131429464
	-0.614471125
ENSMUSG00000089859; ENSMUSG00000075064	0.488068145
ENSMUSG00000093311	0.72874067
ENSMUSG00000045684	0.377485231
ENSMUSG00000015839	0.879709521
	0.244992753
	-1.277489003
ENSMUSG00000056185	-0.560486401
ENSMUSG00000075705	0.465326776
ENSMUSG00000032491	-1.299323614
ENSMUSG00000030505	-0.641385013
	-0.589955678
ENSMUSG00000039157	-0.614464489
	1.571138791
	-0.112351295
	0.12601978
ENSMUSG00000026227	-0.667622915
ENSMUSG00000041923	0.044562336
ENSMUSG00000034263	0.386206155
ENSMUSG00000007030	1.510543902
ENSMUSG00000045204	1.126365658
	-1.400785229
	0.236518912
ENSMUSG00000033233	1.901303715
ENSMUSG00000055491	0.894574125
	1.194582392
ENSMUSG00000094658; ENSMUSG00000095948; ENSMUSG00000093987; ENSMUSG00000093918	-1.399125627
	0.814201689
ENSMUSG00000096265	-1.589784836
ENSMUSG00000062783	-0.155679146
ENSMUSG00000049686	0.263848497
	-0.666389435
ENSMUSG00000034255	1.207376864
ENSMUSG00000030976	-0.271821144
ENSMUSG00000032900	-0.231171823
	-0.546326604
	-0.531486387
ENSMUSG00000070532	-0.017621876
ENSMUSG00000028630	1.046709647
ENSMUSG00000084806	0.670910384
ENSMUSG00000096625; ENSMUSG00000093832; ENSMUSG00000094279; ENSMUSG00000094739; ENSMUSG00000096491; ENSMUSG00000095378; ENSMUSG00000096754; ENSMUSG00000093837; ENSMUSG00000096836; ENSMUSG00000095496; ENSMUSG00000094490; ENSMUSG00000094216; ENSMUSG00000095515; ENSMUSG00000095014; ENSMUSG00000095568; ENSMUSG00000095823; ENSMUSG00000095397; ENSMUSG00000095055; ENSMUSG00000094853; ENSMUSG00000096752; ENSMUSG00000094633; ENSMUSG00000096101; ENSMUSG00000096004; ENSMUSG00000096989	-1.636861125
	-0.074971753
ENSMUSG00000025940	-1.765244539
	-0.057772214
	-0.100460627
ENSMUSG00000025645	-1.507169347
ENSMUSG00000035472	-0.071045731
ENSMUSG00000041378	1.125320623
ENSMUSG00000086321	0.662028557
ENSMUSG00000096898; ENSMUSG00000093982; ENSMUSG00000094260; ENSMUSG00000095634; ENSMUSG00000096636; ENSMUSG00000096063; ENSMUSG00000097765	-0.557008381
ENSMUSG00000060675	0.967498345
ENSMUSG00000020432	0.586662191
ENSMUSG00000050973	0.089341312
ENSMUSG00000080907	1.203862262
ENSMUSG00000032743	0.674286861
	0.483628091
ENSMUSG00000044061	0.592083465
ENSMUSG00000028836	1.044543256
ENSMUSG00000024391	-0.951939381
	0.968043921
ENSMUSG00000076009	-0.761421894
	0.653112167
ENSMUSG00000098829	1.459390448
ENSMUSG00000050350	1.066923187
	0.503004803
	0.405542982
ENSMUSG00000001100	0.369501272
ENSMUSG00000050702	-0.277773204
ENSMUSG00000078994	-0.003122135
ENSMUSG00000068947	1.394522053
ENSMUSG00000031963	0.38613514
	0.942678397
	-1.842018482
ENSMUSG00000094620	-0.327036542
ENSMUSG00000025900	-0.428519187
	0.349072122
	-0.788490723
ENSMUSG00000091670	-0.179998709
	-0.60186277
	0.405976738
ENSMUSG00000094596; ENSMUSG00000094352	-0.379808185
	-0.78555965
ENSMUSG00000026715	-1.665736268
ENSMUSG00000019906	0.294184332
ENSMUSG00000015659	-0.797271635
	1.16257136
	-0.04257501
ENSMUSG00000078866	-1.089330673
ENSMUSG00000020766	-0.528813411
ENSMUSG00000022347	-0.337126849
ENSMUSG00000024578	-0.120151841
ENSMUSG00000068614	0.085499778
ENSMUSG00000022094	-0.12681409
	0.971869777
ENSMUSG00000033906	0.051058748
ENSMUSG00000039427	0.362488016
ENSMUSG00000020669	-0.920953353
ENSMUSG00000052726	-0.947278573
ENSMUSG00000085622	-0.406387646
ENSMUSG00000026374	0.040671317
	0.164722322
ENSMUSG00000035247	0.464785493
ENSMUSG00000095775; ENSMUSG00000095267; ENSMUSG00000093903	0.212605857
ENSMUSG00000038145	-0.333016452
ENSMUSG00000070796	-2.044437412
ENSMUSG00000043384	2.187011304
	0.173612908
ENSMUSG00000032013	-0.787055317
ENSMUSG00000044860	-1.437272418
ENSMUSG00000063242; ENSMUSG00000061283	-0.873951734
ENSMUSG00000079774; ENSMUSG00000078746; ENSMUSG00000093996; ENSMUSG00000094066	0.630434169
ENSMUSG00000047171	-0.535177397
	-0.786533555
	-1.864169055
ENSMUSG00000020702	-0.602839934
ENSMUSG00000064299	-0.272368226
ENSMUSG00000041645	-0.175974419
ENSMUSG00000047129	-0.161718316
ENSMUSG00000021494	-1.0054306
	-0.473287235
ENSMUSG00000030518	-0.544072156
	-0.532684873
	0.92000521
	1.828189424
	0.504564117
ENSMUSG00000040621	-0.726665756
ENSMUSG00000068587	-0.034774569
	-0.471206871
ENSMUSG00000096532; ENSMUSG00000094064; ENSMUSG00000096711; ENSMUSG00000096272; ENSMUSG00000095968; ENSMUSG00000096777; ENSMUSG00000095626; ENSMUSG00000094444; ENSMUSG00000094232; ENSMUSG00000095192	0.360511182
	-0.053590632
ENSMUSG00000075380	0.472631889
	-0.463800836
ENSMUSG00000044626	0.072885481
ENSMUSG00000038709	0.999636439
ENSMUSG00000031552	0.41036524
ENSMUSG00000072726	0.608325146
ENSMUSG00000025429	-0.129176076
	1.358432397
ENSMUSG00000002633	-0.198438518
ENSMUSG00000090862	-1.071822793
ENSMUSG00000097164	0.154293667
ENSMUSG00000016498	0.144809435
ENSMUSG00000027796	1.921676465
	-1.24458094
	0.637322949
	0.608547361
ENSMUSG00000038668	0.723373159
ENSMUSG00000015340	-0.235563854
ENSMUSG00000017311	0.361951629
	0.567382664
ENSMUSG00000051952	0.632245536
ENSMUSG00000020307	-0.688073703
ENSMUSG00000055493	-0.756977902
ENSMUSG00000022335	0.291447488
	1.241483772
ENSMUSG00000060371	-1.780476673
ENSMUSG00000047444	-0.047951651
ENSMUSG00000032254	-0.678228416
	-2.043507447
	-0.551745465
	1.631857742
ENSMUSG00000023092	0.4677353
ENSMUSG00000031198	-1.584626369
ENSMUSG00000022747	2.076163876
	-1.585794349
ENSMUSG00000041231	-0.130248964
ENSMUSG00000032589	0.786324172
	-0.522048782
	-0.804624481
	0.321767692
ENSMUSG00000042248	-0.871763384
	-1.051474999
ENSMUSG00000054091	0.250835255
ENSMUSG00000094761; ENSMUSG00000095838; ENSMUSG00000094857; ENSMUSG00000094629; ENSMUSG00000096032; ENSMUSG00000096203; ENSMUSG00000096266; ENSMUSG00000096040; ENSMUSG00000093882; ENSMUSG00000095598; ENSMUSG00000095535; ENSMUSG00000096419; ENSMUSG00000095227; ENSMUSG00000096511; ENSMUSG00000095439; ENSMUSG00000094223; ENSMUSG00000096657; ENSMUSG00000093868; ENSMUSG00000095237	-1.375562825
	-2.298982262
ENSMUSG00000067724	0.061844329
ENSMUSG00000031166	0.235103629
	1.809711856
ENSMUSG00000047230	-0.755944709
ENSMUSG00000033278	-0.092798066
ENSMUSG00000051457	0.826251788
	-0.024645864
ENSMUSG00000059866	-0.980181642
	-0.749431564
ENSMUSG00000029501	1.382812684
ENSMUSG00000022321	1.204927211
ENSMUSG00000031130	1.041506248
ENSMUSG00000032469	-0.582185786
ENSMUSG00000042828	0.992429572
ENSMUSG00000042055	2.11234376
ENSMUSG00000068536	-0.370928383
	-1.524152915
ENSMUSG00000075387	1.154172264
ENSMUSG00000001017	0.073104489
	2.121030763
ENSMUSG00000049327	-0.354190382
ENSMUSG00000096914	0.55353901
ENSMUSG00000020798	0.734990239
ENSMUSG00000045381	-1.174137281
ENSMUSG00000046367	-0.088577476
	0.971359708
ENSMUSG00000091039	-1.389363898
	-0.605868194
ENSMUSG00000031023	-1.076890382
ENSMUSG00000017950	0.087028031
	1.130531826
ENSMUSG00000050600	1.580567772
ENSMUSG00000042678	-0.471628483
ENSMUSG00000030541	0.856640816
	-1.622921967
ENSMUSG00000078578	-1.692033871
	-1.101538499
	0.025820342
ENSMUSG00000072675; ENSMUSG00000048502; ENSMUSG00000072672	1.622734532
	1.746115187
	0.221436088
ENSMUSG00000090202	0.322230792
	0.224277891
	0.039594432
	0.193586072
	0.225737281
	-0.24418428
ENSMUSG00000031967	0.88491659
ENSMUSG00000039529	1.167304204
ENSMUSG00000036855	0.644863414
ENSMUSG00000026182	-0.438334973
ENSMUSG00000071713	-1.452986276
	-0.202904011
	0.603762025
	1.563376092
ENSMUSG00000053164	-0.151271863
	1.693390902
ENSMUSG00000051758	2.032472035
ENSMUSG00000001143	-0.149511021
	-0.447937231
	-0.897712005
ENSMUSG00000043274	1.123055094
	-2.0294781
ENSMUSG00000046994	0.950278469
	2.622275752
ENSMUSG00000059663	0.036351172
ENSMUSG00000051593	0.192809885
	0.521888548
ENSMUSG00000031344	-0.441533218
ENSMUSG00000054033	-1.215830352
	-0.762470245
ENSMUSG00000095533; ENSMUSG00000079409; ENSMUSG00000095368; ENSMUSG00000079378	-0.390725492
ENSMUSG00000076435	0.126400102
ENSMUSG00000037529	1.560861505
	0.960893487
	1.108815663
ENSMUSG00000034110	-0.089863712
ENSMUSG00000002017	0.341639111
ENSMUSG00000044933	-0.648146519
ENSMUSG00000079525	-1.020839644
	0.077913121
	0.313680838
	-0.68360533
	-0.382536695
ENSMUSG00000033597	-0.211493304
	-0.424667274
ENSMUSG00000097466	0.722766368
ENSMUSG00000039985	-0.808247493
ENSMUSG00000070420	-1.141235645
	0.394925552
	-0.567275916
ENSMUSG00000052125	-0.84256106
ENSMUSG00000028223	0.053384337
ENSMUSG00000066897	-1.19940943
ENSMUSG00000066516	0.874398965
ENSMUSG00000056332	0.733770098
ENSMUSG00000074649	-0.988794926
ENSMUSG00000041203	-1.793941728
	1.969776176
	0.876972558
	-2.10399236
ENSMUSG00000030760	-1.599022205
ENSMUSG00000037373	0.457645922
ENSMUSG00000042745	1.827109238
ENSMUSG00000059482	0.39819033
	-1.323396632
	-0.24140822
ENSMUSG00000004038	-1.562685414
ENSMUSG00000027465	-0.744483735
	0.129497774
	-1.16074577
	-1.20529437
	0.378616005
	-0.050122599
	-1.008029359
ENSMUSG00000089678	1.021467374
ENSMUSG00000030077	-0.192540391
ENSMUSG00000028180	0.030178883
	-0.87594941
ENSMUSG00000025899	-0.999185541
	-0.273502253
ENSMUSG00000037855	-1.250281889
	0.193747865
ENSMUSG00000022895	-0.938587159
ENSMUSG00000075604	-0.159793086
ENSMUSG00000094399; ENSMUSG00000095153; ENSMUSG00000094746; ENSMUSG00000093993; ENSMUSG00000094570; ENSMUSG00000096518; ENSMUSG00000095606; ENSMUSG00000096650; ENSMUSG00000095793	-0.568171917
ENSMUSG00000066058	1.522578031
ENSMUSG00000031993	0.560007379
ENSMUSG00000044864	0.043147444
ENSMUSG00000078954	0.167044973
ENSMUSG00000094761; ENSMUSG00000095838; ENSMUSG00000094857; ENSMUSG00000094629; ENSMUSG00000096032; ENSMUSG00000096203; ENSMUSG00000096266; ENSMUSG00000096040; ENSMUSG00000093882; ENSMUSG00000095598; ENSMUSG00000095535; ENSMUSG00000096419; ENSMUSG00000095227; ENSMUSG00000096511; ENSMUSG00000095439; ENSMUSG00000094223; ENSMUSG00000096657; ENSMUSG00000093868; ENSMUSG00000095237	0.204247089
ENSMUSG00000011831	-0.800876127
	-0.427120888
ENSMUSG00000094802; ENSMUSG00000094577; ENSMUSG00000096867	-2.474080818
	0.283107231
ENSMUSG00000046974	1.648735266
ENSMUSG00000019359	-1.309329705
ENSMUSG00000087194	0.644718901
ENSMUSG00000032388	0.630248876
	1.384295518
	-0.430477433
ENSMUSG00000030699	-0.262845294
	1.576946622
	1.819826634
ENSMUSG00000078621	-0.844729505
ENSMUSG00000066392	-0.489890032
	-1.286548553
ENSMUSG00000075324	0.06046223
	0.11989349
	-1.048514131
ENSMUSG00000045205	1.433339901
ENSMUSG00000021872	0.937201582
	1.665457725
ENSMUSG00000031553	-2.634378379
	0.527492284
ENSMUSG00000008540	-1.186319786
ENSMUSG00000048429	0.919103806
	-0.842761174
ENSMUSG00000078768	1.825019959
ENSMUSG00000022323	-1.324316285
ENSMUSG00000026670	-0.182508978
	0.260431996
ENSMUSG00000028644	-0.779969404
ENSMUSG00000015711	-0.231734663
ENSMUSG00000030516	0.267724979
ENSMUSG00000030556	1.107318198
	-2.805895588
ENSMUSG00000038957	1.432734611
ENSMUSG00000040289	-0.730197993
ENSMUSG00000093973	-0.194087391
	0.399961694
ENSMUSG00000091996	1.068672382
	0.818549918
ENSMUSG00000070031	-1.881469444
	-0.467530182
ENSMUSG00000040969	-2.248758939
ENSMUSG00000070371	0.140887245
ENSMUSG00000000439	-0.005925747
ENSMUSG00000073954	1.061684848
ENSMUSG00000036285	-2.100215603
ENSMUSG00000073970	-1.016601755
	-0.529665716
	-0.470098142
	-0.959712411
ENSMUSG00000014542	1.051956543
ENSMUSG00000075510	0.127162312
ENSMUSG00000066684	-1.586739681
ENSMUSG00000079492	-1.263472484
ENSMUSG00000042510	0.891490185
ENSMUSG00000027559	0.426909201
	0.208171921
ENSMUSG00000047945	1.487633549
ENSMUSG00000032311	-1.276365185
ENSMUSG00000051844	1.159818803
ENSMUSG00000027300	-0.390131461
	0.177336297
ENSMUSG00000032253	1.135621601
ENSMUSG00000024727	0.061278166
	1.782124174
ENSMUSG00000024786	-0.083009448
	-0.598241081
ENSMUSG00000033701	0.198935024
	0.486875832
	2.220696964
ENSMUSG00000058402	-0.994574603
ENSMUSG00000067038; ENSMUSG00000061983	-1.562966518
	-0.047000974
ENSMUSG00000031851	-0.098723662
ENSMUSG00000022305	0.402195334
	-0.707085501
	-0.820597452
	-1.574093372
ENSMUSG00000092399	0.074653131
ENSMUSG00000038762	2.393468406
ENSMUSG00000003848	1.115830103
ENSMUSG00000052632	0.206143511
ENSMUSG00000035673	-0.505624792
ENSMUSG00000029437	-0.997259085
ENSMUSG00000015461	-1.883126145
ENSMUSG00000074476	0.063320329
ENSMUSG00000070394	0.142285762
	-1.624776164
	-1.198108611
ENSMUSG00000047710	1.185013483
ENSMUSG00000028932	0.280912431
	-0.181823302
ENSMUSG00000066515	0.749004253
	0.429854009
	0.841042835
	-0.30598344
	-0.219824621
ENSMUSG00000035521	-0.064608217
ENSMUSG00000065418	0.466318165
ENSMUSG00000061298	0.500622575
ENSMUSG00000074235	0.559811498
ENSMUSG00000063328; ENSMUSG00000038900; ENSMUSG00000069682	1.987172748
ENSMUSG00000001525	-0.678164423
ENSMUSG00000055782	-0.597923498
ENSMUSG00000042388	-0.666259957
	0.993721812
	1.509062084
ENSMUSG00000014686	-0.732503071
ENSMUSG00000051225	0.819442124
	0.832917509
ENSMUSG00000059040; ENSMUSG00000063524	0.387119542
ENSMUSG00000079707; ENSMUSG00000079710	1.344933997
	0.325825276
ENSMUSG00000039364	-0.941827891
ENSMUSG00000030811	-0.327744951
	-1.35952712
ENSMUSG00000022738	0.989002561
	0.594444659
	1.15867233
ENSMUSG00000050471	0.831266677
	0.303138339
ENSMUSG00000020227	0.609529704
	-1.086754243
ENSMUSG00000005397	-1.608921446
ENSMUSG00000048495	-1.542476112
ENSMUSG00000032192	0.875362797
ENSMUSG00000029162	0.409934777
ENSMUSG00000014195	0.228386943
ENSMUSG00000044988	-0.469849983
	-0.920969334
ENSMUSG00000022972	-0.857275355
ENSMUSG00000019737	-1.578332496
ENSMUSG00000020629	-0.546219739
	-0.465618738
	-0.27635191
	-0.536493203
	-2.068129967
ENSMUSG00000025480	-0.720700272
	-0.124661262
ENSMUSG00000079164	0.595523857
	2.017817363
ENSMUSG00000019470	0.890909514
ENSMUSG00000037653	0.589962785
	-0.396643078
ENSMUSG00000047014	1.164003238
ENSMUSG00000010025	-0.413858988
	1.835477077
	-2.482455778
	-0.837450503
	-0.842094973
ENSMUSG00000091625	-0.168417168
	2.005071158
	0.699648517
	-0.555696647
	-0.727494692
ENSMUSG00000096664	-0.299931628
ENSMUSG00000041538	-1.36443048
	-1.215995654
ENSMUSG00000012889	-0.13247862
ENSMUSG00000025959	-0.033868214
	-0.879171374
	0.008911416
ENSMUSG00000028085	-0.383509537
	0.97716591
	0.313572018
ENSMUSG00000056755	-0.689529695
ENSMUSG00000050463	-0.607265129
ENSMUSG00000039057	0.316345669
	-0.041936956
ENSMUSG00000006273	-1.125973263
	-2.307223228
	0.406660337
	1.033179341
ENSMUSG00000030583	0.119459208
ENSMUSG00000058802	-1.764079953
ENSMUSG00000045973	0.733105022
	-0.464005709
ENSMUSG00000002580	-0.831126835
	-0.313505342
ENSMUSG00000097725	-1.171815074
	0.133489973
	-0.204333186
ENSMUSG00000038729; ENSMUSG00000089945	0.669284263
	1.204280744
ENSMUSG00000007908	-0.23150577
ENSMUSG00000031540	-2.412810856
ENSMUSG00000025497	0.319707919
ENSMUSG00000044201	0.231261602
ENSMUSG00000085957	-0.467643572
	1.995476914
ENSMUSG00000098544	1.067163252
ENSMUSG00000017868	1.066085693
ENSMUSG00000019368	0.218576077
ENSMUSG00000032289	-0.023918773
ENSMUSG00000041506	-1.439581281
ENSMUSG00000051768	0.167340769
ENSMUSG00000020698	-0.629982004
	0.232545128
ENSMUSG00000069292	-1.048044164
ENSMUSG00000066456	-1.7699094
ENSMUSG00000085980	-1.600438556
ENSMUSG00000026260	-1.417218724
	-0.991072037
ENSMUSG00000019948	0.310956687
	0.485107122
ENSMUSG00000004473	0.238729733
	0.698728531
ENSMUSG00000005575	1.846677642
ENSMUSG00000022833	-0.124683811
	-0.716102766
	-0.490153628
ENSMUSG00000075096	-0.29168071
	1.456543756
ENSMUSG00000034480	0.997065488
	0.730763137
	0.26319717
ENSMUSG00000020857; ENSMUSG00000091228	-1.079744417
	-0.328753953
ENSMUSG00000030089	0.23091682
ENSMUSG00000038784	-0.384992399
ENSMUSG00000028270	-2.382946094
ENSMUSG00000020527	-1.227472094
	0.000237981
ENSMUSG00000098448	0.663330047
	0.425506977
	0.478785784
ENSMUSG00000047434	0.386884814
	-0.396866956
ENSMUSG00000078964	0.445418501
	1.235642811
	0.12389817
ENSMUSG00000091539	-0.578961175
ENSMUSG00000098336	-0.768479692
	-1.7680633
ENSMUSG00000036557	0.951362905
ENSMUSG00000098871	-1.071251286
	0.265989734
	-1.280766888
ENSMUSG00000087385	0.600224263
	-0.126525494
	-0.318846458
ENSMUSG00000022596	-0.264036815
	0.928712412
ENSMUSG00000025163	-0.685668033
	-0.871326574
ENSMUSG00000074996	1.042245775
ENSMUSG00000044899	-1.04186861
ENSMUSG00000028610	0.528914578
	0.980300681
	-0.635944417
ENSMUSG00000023800	0.457797865
ENSMUSG00000048988	1.213127577
ENSMUSG00000005131	-1.383975198
ENSMUSG00000057503	1.798096217
	0.766132931
	0.145178803
ENSMUSG00000072582	0.440193153
ENSMUSG00000004994	0.611179615
ENSMUSG00000045128	0.054025509
ENSMUSG00000063225	0.438605269
ENSMUSG00000008859	-1.313513941
ENSMUSG00000055194	0.680498012
	0.99627438
	0.202617653
ENSMUSG00000025980	0.957115693
	0.590971504
ENSMUSG00000070462	0.057498249
	0.916351666
ENSMUSG00000037339	-0.458905965
	1.40627898
ENSMUSG00000009097	0.789556841
	-0.640538598
	-1.307891939
	0.313756153
	-1.065856905
ENSMUSG00000029288	-1.322290431
	-0.703737492
	-1.276614338
	0.465760516
ENSMUSG00000026834	-1.716559738
	1.868142614
	-0.539655018
ENSMUSG00000025889	-0.187980567
ENSMUSG00000068600	0.666642978
ENSMUSG00000038146	-0.3624719
ENSMUSG00000055436	-0.894699601
ENSMUSG00000085641	0.430779085
	0.089675928
	-0.048161977
	-0.978248562
ENSMUSG00000032232	0.030399732
	1.328300578
	0.438041636
	1.348834316
ENSMUSG00000036693	-0.362373922
	1.184166117
ENSMUSG00000073830	1.428823031
ENSMUSG00000015605	-0.454977194
ENSMUSG00000079114; ENSMUSG00000079113	-2.103073964
	-0.286157733
	-0.021974554
	0.100705206
ENSMUSG00000098144	-0.368878669
ENSMUSG00000071084	-0.079342086
	-0.696867511
ENSMUSG00000054938	-0.644441669
ENSMUSG00000002981	-1.157730298
	0.397949641
	-0.179709952
	0.700840082
ENSMUSG00000005649	-0.668623479
ENSMUSG00000032475	0.331519455
ENSMUSG00000078698	-0.838102017
ENSMUSG00000034308	0.094067595
	0.814246153
ENSMUSG00000062782	-0.637695378
ENSMUSG00000027601	0.242228663
ENSMUSG00000031772	-1.566621153
ENSMUSG00000026073	-0.901002981
ENSMUSG00000059183	1.53525934
ENSMUSG00000036192	-0.431176338
ENSMUSG00000026603	0.265445103
ENSMUSG00000041309	-0.796057425
	-0.584492329
ENSMUSG00000029074	1.299571309
	0.330847502
ENSMUSG00000021719	0.39931606
	-0.293750992
ENSMUSG00000032741	-1.646116343
	-1.179574471
	0.467811926
	0.377359258
	-0.404460407
ENSMUSG00000075159	1.024405127
	-0.165082299
ENSMUSG00000004263	-2.483124172
	1.122766189
ENSMUSG00000098938	-0.992308813
ENSMUSG00000028889	-1.288961116
	0.872528646
	0.087740081
ENSMUSG00000039005	2.433328758
	-0.188752521
ENSMUSG00000024588	-0.371059669
ENSMUSG00000097407	-0.217198844
ENSMUSG00000032637	-1.284143275
	2.798716098
ENSMUSG00000073914	-1.018800547
ENSMUSG00000074884	-1.705868491
ENSMUSG00000096153	1.154502744
ENSMUSG00000032274	0.393935144
	0.502517002
ENSMUSG00000045664	0.325971648
	1.383036836
	-1.914955503
